movie_id	character_name	actor_imdb	role	importance
tt0163187	Maggie Carpenter	nm0000210	protagonist	major
tt0163187	Ike Graham	nm0000152	protagonist	major
tt0163651	Jim	nm0004755	protagonist	major
tt0163651	Oz	nm0005098	protagonist	major
tt0163651	Finch	nm0858776	protagonist	major
tt0163651	Kevin	nm0005272	protagonist	major
tt0163651	Stifler (as Seann W. Scott)	nm0005405	antagonist	major
tt0164052	Linda McKay	nm0000223	protagonist	major
tt0164052	Matthew Kensington	nm0000982	protagonist	major
tt0164052	Sebastian Caine	nm0000102	antagonist	major
tt0164184	Jack Ryan	nm0000255	protagonist	major
tt0164184	DCI William Cabot	nm0000151	protagonist	minor
tt0164184	John Clark	nm0000630	protagonist	minor
tt0164184	Richard Dressler	nm0000869	antagonist	major
tt0164184	Olson	nm0272173	antagonist	minor
tt0164334	Alex Cross	nm0000151	protagonist	major
tt0164334	Jezzie Flannigan	nm0005321	antagonist	major
tt0164334	Gary Soneji	nm0000699	antagonist	major
tt0164334	Ben Devine	nm0121605	antagonist	minor
tt0164912	Stuart Little (voice)	nm0000150	protagonist	major
tt0164912	George Little	nm0005151	protagonist	minor
tt0164912	Snowbell (voice)	nm0001447	antagonist	major
tt0164912	Smokey (voice)	nm0001590	antagonist	major
tt0164912	Monty (voice)	nm0001872	antagonist	minor
tt0164912	Mr. Stout (voice)	nm0456124	antagonist	minor
tt0164912	Mrs. Stout (voice)	nm0000236	antagonist	minor
tt0165929	Han Sing	nm0001472	protagonist	major
tt0165929	Trish O'Day	nm0004691	protagonist	major
tt0165929	Ch'u Sing	nm0642912	antagonist	major
tt0165929	Mac	nm0913460	antagonist	major
tt0165929	Kai	nm0005568	antagonist	minor
tt0167190	Hellboy	nm0000579	protagonist	major
tt0167190	John Myers	nm1140344	protagonist	minor
tt0167190	Liz Sherman	nm0004757	protagonist	minor
tt0167190	Abe Sapien	nm0427964	protagonist	minor
tt0167190	"Trevor ""Broom"" Bruttenholm"	nm0000457	protagonist	minor
tt0167190	Grigori Rasputin	nm0734558	antagonist	major
tt0167190	Karl Ruprecht Kroenen	nm0073231	antagonist	minor
tt0167190	Ilsa Haupstein (as Bridget Hodson)	nm0388336	antagonist	minor
tt0167190	Sammael	nm0824498	antagonist	minor
tt0167260	Frodo	nm0000704	protagonist	major
tt0167260	Sam	nm0000276	protagonist	major
tt0167260	Aragorn	nm0001557	protagonist	major
tt0167260	Gandalf	nm0005212	protagonist	major
tt0167260	Pippin	nm0101710	protagonist	minor
tt0167260	Merry	nm0597480	protagonist	minor
tt0167260	Legolas	nm0089217	protagonist	minor
tt0167260	Gimli	nm0722636	protagonist	minor
tt0167260	Theoden	nm0384060	protagonist	minor
tt0167260	Eowyn	nm0001584	protagonist	minor
tt0167260	Gollum	nm0785227	antagonist	major
tt0167260	Witchking	nm0538692	antagonist	major
tt0167260	Denethor	nm0633604	antagonist	minor
tt0167261	Frodo	nm0000704	protagonist	major
tt0167261	Sam	nm0000276	protagonist	major
tt0167261	Aragorn	nm0001557	protagonist	major
tt0167261	Gandalf	nm0005212	protagonist	major
tt0167261	Legolas	nm0089217	protagonist	minor
tt0167261	Gimli	nm0722636	protagonist	minor
tt0167261	Merry	nm0597480	protagonist	minor
tt0167261	Pippin	nm0101710	protagonist	minor
tt0167261	Saruman	nm0000489	antagonist	major
tt0167261	Wormtongue	nm0000374	antagonist	minor
tt0167261	Gollum	nm0785227	antagonist	minor
tt0167404	Malcolm Crowe	nm0000246	protagonist	major
tt0167404	Cole Sear	nm0005286	protagonist	major
tt0167404	Vincent Gray	nm0005531	antagonist	minor
tt0167404	Mrs. Collins (as Angelica Torn)	nm0868125	antagonist	minor
tt0169547	Lester Burnham	nm0000228	protagonist	major
tt0169547	Jane Burnham	nm0000301	protagonist	minor
tt0169547	Ricky Fitts	nm0004747	protagonist	minor
tt0169547	Colonel Fitts	nm0177933	antagonist	major
tt0169547	Carolyn Burnham	nm0000906	antagonist	major
tt0170016	Grinch	nm0000120	protagonist	major
tt0170016	Cindy Lou Who	nm0597410	protagonist	major
tt0170016	Mayor Augustus Maywho	nm0001787	antagonist	major
tt0170016	Whobris	nm0397212	antagonist	minor
tt0171363	Nell	nm0000666	protagonist	major
tt0171363	Dr. David Marrow	nm0000553	protagonist	minor
tt0171363	Theo	nm0001876	protagonist	minor
tt0171363	Luke Sanderson	nm0005562	protagonist	minor
tt0171363	Hugh Crain	nm0348304	antagonist	major
tt0172156	Detective Mike Lowrey	nm0000226	protagonist	major
tt0172156	Detective Marcus Burnett	nm0001454	protagonist	major
tt0172156	Syd	nm0005517	protagonist	minor
tt0172156	Hector Juan Carlos 'Johnny' Tapia	nm0003244	antagonist	major
tt0172156	Alexei	nm0001780	antagonist	minor
tt0172156	Klan Leader	nm0954642	antagonist	minor
tt0172495	Maximus	nm0000128	protagonist	major
tt0172495	Commodus	nm0001618	antagonist	major
tt0172495	Quintus	nm0032962	antagonist	minor
tt0172495	Tigris	nm0861752	antagonist	minor
tt0174856	Rubin Carter	nm0000243	protagonist	major
tt0174856	Lesra (as Vicellous Reon Shannon)	nm0788370	protagonist	major
tt0174856	John Artis	nm0926405	protagonist	minor
tt0174856	Alfred Bello	nm0665114	antagonist	major
tt0174856	Arthur Bradley (uncredited)	nm0017774	antagonist	minor
tt0175142	Cindy	nm0267506	protagonist	major
tt0175142	The Killer	nm0792156	antagonist	major
tt0175142	Doofy	nm0792156	antagonist	major
tt0175142	Bobby	nm0009016	antagonist	minor
tt0175142	Ray	nm0915465	antagonist	minor
tt0177789	Jason Nesmith	nm0000741	protagonist	major
tt0177789	Gwen DeMarco	nm0000244	protagonist	major
tt0177789	Alexander Dane	nm0000614	protagonist	major
tt0177789	Fred Kwan	nm0001724	protagonist	major
tt0177789	Tommy Webber	nm0593258	protagonist	major
tt0177789	Guy Fleegman	nm0005377	protagonist	minor
tt0177789	Brandon	nm0519043	protagonist	minor
tt0177789	Sarris	nm0755179	antagonist	major
tt0177971	Billy Tyne	nm0000123	protagonist	major
tt0177971	Bobby Shatford	nm0000242	protagonist	major
tt0177971	Bob Brown	nm0000461	antagonist	minor
tt0181316	Miles Logan	nm0001454	protagonist	major
tt0181316	Carlson	nm0005561	protagonist	minor
tt0181316	Deacon	nm0338886	antagonist	major
tt0181689	Chief John Anderton	nm0000129	protagonist	major
tt0181689	Director Lamar Burgess	nm0001884	antagonist	major
tt0181689	Danny Witwer	nm0268199	antagonist	minor
tt0181689	Fletcher	nm0568180	antagonist	minor
tt0181852	John Connor	nm0001763	protagonist	major
tt0181852	Kate Brewster	nm0000132	protagonist	major
tt0181852	Terminator	nm0000216	protagonist	major
tt0181852	T-X	nm0518085	antagonist	major
tt0181865	Javier Rodriguez	nm0001125	protagonist	major
tt0181865	Robert Wakefield	nm0000140	protagonist	major
tt0181865	Montel Gordon	nm0000332	protagonist	major
tt0181865	Helena Ayala	nm0001876	protagonist	major
tt0181865	Manolo Sanchez	nm0889846	protagonist	minor
tt0181865	Ray Castro (as Luis Guzman)	nm0350079	protagonist	minor
tt0181865	General Arturo Salazar	nm0587401	antagonist	major
tt0181865	Carlos Ayala	nm0000874	antagonist	major
tt0181865	Arnie Metzger	nm0000598	antagonist	minor
tt0181865	Francisco Flores	nm0004286	antagonist	minor
tt0183505	Charlie	nm0000120	protagonist	major
tt0183505	Hank	nm0000120	protagonist	major
tt0183505	Irene	nm0000250	protagonist	major
tt0183505	Dickie Thurman	nm0338715	antagonist	major
tt0183505	Lieutenant Gerke	nm0177933	antagonist	minor
tt0183505	Agent Boshane	nm0420955	antagonist	minor
tt0183523	Jim McConnell	nm0000641	protagonist	major
tt0183523	Luke Graham	nm0000332	protagonist	major
tt0183523	Woody Blake	nm0000209	protagonist	minor
tt0183523	Terri Fisher	nm0001567	protagonist	minor
tt0183523	Phil Ohlmyer	nm0005278	protagonist	minor
tt0183790	William Thatcher	nm0005132	protagonist	major
tt0183790	Count Adhemar	nm0001722	antagonist	major
tt0183790	Simon the Summoner (as Steve O'Donnell)	nm0640838	antagonist	minor
tt0183790	Peter the Pardoner	nm0805872	antagonist	minor
tt0184894	Chon Wang	nm0000329	protagonist	major
tt0184894	Roy O'Bannon	nm0005562	protagonist	major
tt0184894	Princess Pei Pei	nm0005154	protagonist	minor
tt0184894	Lo Fong	nm0950619	antagonist	major
tt0184894	Van Cleef	nm0075359	antagonist	major
tt0184894	Wallace	nm0324658	antagonist	minor
tt0184907	Hal Brandston	nm0916406	protagonist	major
tt0184907	Natalie Brandston	nm0340720	protagonist	major
tt0184907	Tom Brandston	nm0000331	protagonist	minor
tt0184907	Snowplowman	nm0254402	antagonist	major
tt0184907	Chad Symmonz	nm0773884	antagonist	minor
tt0184907	Chuck Wheeler	nm0655959	antagonist	minor
tt0185371	Sara	nm0005123	protagonist	major
tt0185371	Eddie	nm0004875	protagonist	major
tt0185371	Stephen Price	nm0001691	protagonist	major
tt0185371	Pritchett	nm0441592	protagonist	minor
tt0185371	Evelyn	nm0000463	antagonist	major
tt0185371	Dr. Vannacutt	nm0001062	antagonist	major
tt0185371	Blackburn	nm0001251	antagonist	minor
tt0185937	Heather Donahue	nm0231946	protagonist	major
tt0185937	Joshua 'Josh' Leonard	nm0502671	protagonist	major
tt0185937	Michael 'Mike' Williams (as Michael Williams)	nm0931321	protagonist	major
tt0186151	John Sullivan	nm0001029	protagonist	major
tt0186151	Frank Sullivan	nm0000598	protagonist	major
tt0186151	Jack Shepard	nm0236495	antagonist	major
tt0186566	Frank Corvin	nm0000142	protagonist	major
tt0186566	Hawk Hawkins	nm0000169	protagonist	major
tt0186566	Jerry O'Neill	nm0000661	protagonist	major
tt0186566	Tank Sullivan	nm0001258	protagonist	major
tt0186566	Bob Gerson	nm0000342	antagonist	major
tt0186566	Ethan Glance	nm0000363	antagonist	minor
tt0187078	Memphis Raines	nm0000115	protagonist	major
tt0187078	Kip Raines	nm0000610	protagonist	minor
tt0187078	Raymond Calitri	nm0001172	antagonist	major
tt0187078	Det. Roland Castlebeck	nm0005148	antagonist	major
tt0187078	Detective Drycoff	nm0648249	antagonist	minor
tt0187393	Benjamin Martin	nm0000154	protagonist	major
tt0187393	Gabriel Martin	nm0005132	protagonist	major
tt0187393	Col. William Tavington	nm0005042	antagonist	major
tt0187393	Gen. Lord Charles Cornwallis	nm0929489	antagonist	major
tt0187393	Capt. Wilkins	nm0000284	antagonist	minor
tt0187738	Blade	nm0000648	protagonist	major
tt0187738	Whistler	nm0001434	protagonist	minor
tt0187738	Nyssa	nm0007237	protagonist	minor
tt0187738	Damaskinos	nm0470981	antagonist	major
tt0187738	Nomak	nm0331577	antagonist	major
tt0187738	Reinhardt	nm0000579	antagonist	minor
tt0187738	Scud	nm0005342	antagonist	minor
tt0190138	Oz Oseransky	nm0001612	protagonist	major
tt0190138	Jimmy Tudeski	nm0000246	protagonist	major
tt0190138	Janni Gogolak	nm0001629	antagonist	major
tt0190138	Sophie	nm0000275	antagonist	major
tt0190138	Frankie Figs	nm0003817	antagonist	minor
tt0190332	Master Li Mu Bai (as Chow Yun Fat)	nm0000334	protagonist	major
tt0190332	Yu Shu Lien	nm0000706	protagonist	major
tt0190332	Jen (as Zhang Ziyi)	nm0955471	protagonist	major
tt0190332	Lo	nm0151654	protagonist	minor
tt0190332	Jade Fox (as Cheng Pei-Pei)	nm0155607	antagonist	major
tt0190865	Peter Garrett	nm0000563	protagonist	major
tt0190865	Annie Garrett	nm0000677	protagonist	major
tt0190865	Elliot Vaughn	nm0000200	antagonist	major
tt0191397	Shane Falco	nm0000206	protagonist	major
tt0191397	Jimmy McGinty	nm0000432	protagonist	major
tt0191397	Annabelle Farrell	nm0486728	protagonist	minor
tt0191397	Nigel Gruff	nm0406975	protagonist	minor
tt0191397	Brian Murphy	nm0219292	protagonist	minor
tt0191397	Eddie Martel	nm0191442	antagonist	major
tt0191397	Edward O'Neil	nm0912001	antagonist	minor
tt0195685	Erin Brockovich	nm0000210	protagonist	major
tt0195685	Ed Masry	nm0001215	protagonist	major
tt0195685	PG&E Lawyer	nm0811031	antagonist	minor
tt0195685	PG&E Lawyer	nm0787834	antagonist	minor
tt0195714	Alex Browning	nm0001701	protagonist	major
tt0195714	Clear Rivers	nm0005123	protagonist	major
tt0195714	Agent Weine	nm0736263	antagonist	minor
tt0195714	Agent Schreck	nm0809793	antagonist	minor
tt0195945	Craig Jones	nm0001084	protagonist	major
tt0195945	Day-Day	nm0258402	protagonist	major
tt0195945	Roach	nm0682399	protagonist	minor
tt0195945	Deebo (as Tommy 'Tiny' Lister Jr.)	nm0001474	antagonist	major
tt0195945	Joker	nm0889846	antagonist	major
tt0195945	Tyrone (as Kirk Jones)	nm0277727	antagonist	minor
tt0195945	Baby Joker	nm0596789	antagonist	minor
tt0195945	Lil Joker	nm0780957	antagonist	minor
tt0200550	Violet Sanford	nm0005305	protagonist	major
tt0200550	Kevin O'Donnell	nm0305081	protagonist	minor
tt0203009	Christian	nm0000191	protagonist	major
tt0203009	Satine	nm0000173	protagonist	major
tt0203009	The Duke	nm0746896	antagonist	major
tt0203019	Chief Carl Brashear	nm0000421	protagonist	major
tt0203019	Master Chief Billy Sunday	nm0000134	protagonist	major
tt0203019	'Mr. Pappy'	nm0001358	antagonist	major
tt0203019	MM1 Dylan Rourke	nm0564697	antagonist	minor
tt0203019	Capt. Hanks	nm0175633	antagonist	minor
tt0204946	Torrance Shipman	nm0000379	protagonist	major
tt0204946	Isis	nm0005517	antagonist	major
tt0204946	Big Red	nm0005441	antagonist	minor
tt0204946	Aaron	nm0385076	antagonist	minor
tt0204946	Sparky Polastri	nm0731168	antagonist	minor
tt0205000	Deuce Bigalow	nm0001705	protagonist	major
tt0205000	Antoine Laconte	nm0004912	antagonist	major
tt0205000	Detective Chuck Fowler	nm0001235	antagonist	major
tt0206275	Sara	nm0005466	protagonist	major
tt0206275	Derek	nm0859503	protagonist	major
tt0206275	Nikki	nm0493161	antagonist	minor
tt0206275	Malakai	nm0823507	antagonist	minor
tt0207201	Nick Marshall	nm0000154	protagonist	major
tt0207201	Darcy Maguire	nm0000166	antagonist	major
tt0207201	Cameron	nm0050156	antagonist	minor
tt0208003	Malcolm Turner	nm0001454	protagonist	major
tt0208003	John	nm0316079	protagonist	minor
tt0208003	Lester Vesco (as Terrence Dashon Howard)	nm0005024	antagonist	major
tt0209163	Rick O'Connell	nm0000409	protagonist	major
tt0209163	Evelyn Carnahan	nm0001838	protagonist	major
tt0209163	Alex	nm0090222	protagonist	minor
tt0209163	Jonathan	nm0001314	protagonist	minor
tt0209163	Ardeth Bay	nm0004912	protagonist	minor
tt0209163	Izzy	nm0662744	protagonist	minor
tt0209163	Imhotep	nm0903677	antagonist	major
tt0209163	The Scorpion King (as The Rock)	nm0425005	antagonist	major
tt0209163	Mr. Hafez	nm0035605	antagonist	minor
tt0209163	Meela	nm0892383	antagonist	minor
tt0209163	Anck-Su-Namun	nm0892383	antagonist	minor
tt0209163	Lock-Nah	nm0015382	antagonist	minor
tt0209475	Mary Fiore	nm0000182	protagonist	major
tt0209475	Steve Edison	nm0000190	protagonist	major
tt0209958	Catherine Deane	nm0000182	protagonist	major
tt0209958	Peter Novak	nm0000681	protagonist	major
tt0209958	Carl Stargher	nm0000352	antagonist	major
tt0210945	Coach Herman Boone	nm0000243	protagonist	major
tt0210945	Coach Bill Yoast	nm0001599	protagonist	major
tt0210945	Gerry Bertier	nm0403652	protagonist	minor
tt0210945	Julius Campbell	nm0365445	protagonist	minor
tt0210945	Executive Director	nm0272459	antagonist	minor
tt0210945	Crooked Official	nm0363477	antagonist	minor
tt0211181	Chloe Simon	nm0262521	protagonist	major
tt0211181	Kevin Sheperd	nm0344435	protagonist	major
tt0211181	Waddlesworth (voice)	nm0001385	protagonist	minor
tt0211181	Cruella de Vil	nm0000335	antagonist	major
tt0211181	Jean-Pierre Le Pelt (as Gerard Depardieu)	nm0000367	antagonist	major
tt0212338	Greg Focker	nm0001774	protagonist	major
tt0212338	Jack Byrnes	nm0000134	antagonist	major
tt0212346	Gracie Hart	nm0000113	protagonist	major
tt0212346	Eric Matthews	nm0000973	protagonist	minor
tt0212346	Kathy Morningside	nm0000298	antagonist	major
tt0212346	Frank Tobin	nm0598569	antagonist	minor
tt0212720	David	nm0005286	protagonist	major
tt0212720	Gigolo Joe	nm0000179	protagonist	minor
tt0212720	Teddy (voice)	nm0029460	protagonist	minor
tt0212720	Martin Swinton	nm0858969	antagonist	minor
tt0212985	Clarice Starling	nm0000194	protagonist	major
tt0212985	Hannibal Lecter	nm0000164	protagonist	major
tt0212985	Mason Verger	nm0000198	antagonist	major
tt0212985	Paul Krendler	nm0000501	antagonist	minor
tt0212985	Pazzi	nm0316284	antagonist	minor
tt0213149	Rafe McCawley	nm0000255	protagonist	major
tt0213149	Danny Walker	nm0001326	protagonist	major
tt0213149	Evelyn Johnson	nm0000295	protagonist	major
tt0215129	Josh	nm0005227	protagonist	major
tt0215129	E. L.	nm0005405	protagonist	minor
tt0215129	Rubin	nm0182455	protagonist	minor
tt0215129	Kyle	nm0702809	protagonist	minor
tt0215129	Earl Edwards	nm0911542	antagonist	minor
tt0215129	Jacob	nm0710829	antagonist	minor
tt0215750	Vassili	nm0000179	protagonist	major
tt0215750	Commisar Danilov	nm0001212	protagonist	major
tt0215750	Tania Chernova	nm0001838	protagonist	minor
tt0215750	Sacha Filipov (as Gabriel Marshall-Thomson)	nm0861003	protagonist	minor
tt0215750	Major König	nm0000438	antagonist	major
tt0217869	David Dunn	nm0000246	protagonist	major
tt0217869	Elijah Price	nm0000168	antagonist	major
tt0219854	Russ Duritz	nm0000246	protagonist	major
tt0219854	Rusty Duritz	nm0107748	protagonist	major
tt0221027	George Jung	nm0000136	protagonist	major
tt0221027	Mirtha Jung (as Penelope Cruz)	nm0004851	antagonist	major
tt0221027	Diego Delgado (as Jordi Molla)	nm0003244	antagonist	minor
tt0221027	Ermine Jung	nm0341737	antagonist	minor
tt0221027	Derek Foreal	nm0000607	antagonist	minor
tt0221027	Kevin Dulli	nm0001611	antagonist	minor
tt0227445	Nick	nm0000134	protagonist	major
tt0227445	Jack	nm0001570	antagonist	major
tt0227538	Carmen Cortez (as Alexa Vega)	nm0891786	protagonist	major
tt0227538	Juni Cortez	nm0754512	protagonist	major
tt0227538	Gregorio Cortez	nm0000104	protagonist	minor
tt0227538	Ingrid Cortez	nm0001303	protagonist	minor
tt0227538	Fegan Floop	nm0001086	antagonist	major
tt0227538	Alexander Minion	nm0001724	antagonist	major
tt0227538	Mr. Lisp	nm0001598	antagonist	minor
tt0227538	Ms. Gradenko	nm0000159	antagonist	minor
tt0230600	Grace	nm0000173	protagonist	major
tt0230600	Anne	nm0542635	protagonist	minor
tt0230600	Nicholas	nm0972848	protagonist	minor
tt0230600	Mrs. Mills	nm0001217	antagonist	minor
tt0230600	Victor	nm1019987	antagonist	minor
tt0230600	Old Lady	nm0038914	antagonist	minor
tt0231775	Lance Barton	nm0001674	protagonist	major
tt0231775	Sklar	nm0314524	antagonist	major
tt0231775	Mrs. Wellington	nm0177639	antagonist	minor
tt0232500	Brian O'Conner	nm0908094	protagonist	major
tt0232500	Dominic Toretto	nm0004874	protagonist	major
tt0232500	Johnny Tran	nm0950935	antagonist	major
tt0232500	Lance Nguyen	nm0498046	antagonist	minor
tt0234215	Neo	nm0000206	protagonist	major
tt0234215	Trinity	nm0005251	protagonist	major
tt0234215	Morpheus	nm0000401	protagonist	major
tt0234215	The Keymaker	nm0453641	protagonist	minor
tt0234215	Agent Smith	nm0915989	antagonist	major
tt0234215	Bane	nm0088513	antagonist	minor
tt0234215	Merovingian	nm0933727	antagonist	minor
tt0234215	The Architect	nm0048127	antagonist	minor
tt0234215	Agent Thompson	nm0566157	antagonist	minor
tt0234215	Agent Johnson	nm0076780	antagonist	minor
tt0234215	Twin #1	nm1207495	antagonist	minor
tt0234215	Twin #2	nm1207494	antagonist	minor
tt0236493	Jerry Welbach	nm0000093	protagonist	major
tt0236493	Samantha Barzel	nm0000210	protagonist	major
tt0236493	Bernie Nayman	nm0000837	antagonist	major
tt0236493	Leroy	nm0001254	antagonist	major
tt0236493	Well Dressed Black Man	nm0041978	antagonist	minor
tt0236493	Ted Slocum	nm0799777	antagonist	minor
tt0239395	Lou (voice)	nm0001497	protagonist	major
tt0239395	Butch (voice)	nm0000285	protagonist	major
tt0239395	Mr. Tinkles (voice)	nm0005003	antagonist	major
tt0239395	Calico (voice)	nm0001484	antagonist	minor
tt0240462	Dr. John Dolittle	nm0000552	protagonist	major
tt0240462	Archie (voice)	nm0001872	protagonist	major
tt0240462	Charisse Dolittle	nm0712368	protagonist	minor
tt0240462	Joe Potter	nm0000470	antagonist	major
tt0240462	Riley	nm0001629	antagonist	major
tt0240462	Sonny (voice) (as Michael E. Epps)	nm0258402	antagonist	minor
tt0240772	Danny Ocean	nm0000123	protagonist	major
tt0240772	Rusty Ryan	nm0000093	protagonist	major
tt0240772	Reuben Tishkoff	nm0001285	protagonist	minor
tt0240772	Linus Caldwell	nm0000354	protagonist	minor
tt0240772	Frank Catton	nm0005170	protagonist	minor
tt0240772	Saul Bloom	nm0005348	protagonist	minor
tt0240772	Virgil Malloy	nm0000729	protagonist	minor
tt0240772	Turk Malloy	nm0004790	protagonist	minor
tt0240772	Basher Tarr (uncredited)	nm0000332	protagonist	minor
tt0240772	Livingston Dell	nm0420646	protagonist	minor
tt0240772	Yen	nm0702660	protagonist	minor
tt0240772	Terry Benedict	nm0000412	antagonist	major
tt0240890	Jonathan Trager	nm0000131	protagonist	major
tt0240890	Sara Thomas	nm0000295	protagonist	major
tt0241303	Vianne	nm0000300	protagonist	major
tt0241303	Comte de Reynaud	nm0000547	antagonist	major
tt0241303	Serge Muscat	nm0001780	antagonist	minor
tt0241527	Harry Potter	nm0705356	protagonist	major
tt0241527	Ron Weasley	nm0342488	protagonist	major
tt0241527	Hermione Granger	nm0914612	protagonist	major
tt0241527	Voldemort	nm0001324	antagonist	major
tt0241527	Professor Quirrell	nm0001324	antagonist	major
tt0242445	Orin Boyd	nm0000219	protagonist	major
tt0242445	Latrell Walker	nm0229422	protagonist	major
tt0242445	Frank Daniels	nm0569226	antagonist	major
tt0242445	Lewis Strutt	nm0925220	antagonist	major
tt0242445	Matt Montini	nm0883008	antagonist	minor
tt0242445	Useldinger	nm0007092	antagonist	minor
tt0242653	Neo	nm0000206	protagonist	major
tt0242653	Trinity	nm0005251	protagonist	major
tt0242653	Morpheus	nm0000401	protagonist	minor
tt0242653	Niobe	nm0000586	protagonist	minor
tt0242653	Agent Smith	nm0915989	antagonist	major
tt0242653	Bane	nm0088513	antagonist	minor
tt0242653	Merovingian	nm0933727	antagonist	minor
tt0242653	Trainman	nm0817748	antagonist	minor
tt0243155	Bridget Jones	nm0000250	protagonist	major
tt0243155	Daniel Cleaver	nm0000424	antagonist	major
tt0243155	Natasha	nm0001110	antagonist	minor
tt0244244	Stanley	nm0413168	protagonist	major
tt0244244	Gabriel	nm0000237	antagonist	major
tt0244244	Ginger	nm0000932	antagonist	minor
tt0245844	Edmond	nm0001029	protagonist	major
tt0245844	Fernand	nm0001602	antagonist	major
tt0245844	Villefort	nm0289656	antagonist	major
tt0245844	Danglars	nm0940327	antagonist	minor
tt0245844	Dorleac	nm0000699	antagonist	minor
tt0246460	James Bond	nm0000112	protagonist	major
tt0246460	Jinx Johnson	nm0000932	protagonist	major
tt0246460	Gustav Graves	nm0827170	antagonist	major
tt0246460	Colonel Moon	nm0498449	antagonist	major
tt0246460	Miranda Frost	nm0683253	antagonist	major
tt0246460	Zao	nm0950935	antagonist	major
tt0247638	Mia Thermopolis	nm0004266	protagonist	major
tt0247638	Lana Thomas	nm0601553	antagonist	minor
tt0247638	Student Josh Bryant (as Erik Von Detten)	nm0902184	antagonist	minor
tt0250494	Elle Woods	nm0000702	protagonist	major
tt0250494	Warner	nm0205127	antagonist	major
tt0250494	Professor Callahan	nm0001255	antagonist	major
tt0250494	Chutney	nm0004802	antagonist	minor
tt0250687	Nick Schaffer	nm0005227	protagonist	major
tt0250687	Owen Templeton	nm0000421	protagonist	major
tt0250687	Duane Cody	nm0001293	protagonist	major
tt0250687	Blaine Cody	nm0896735	protagonist	major
tt0250687	Merrill Jennings (as Lanai Chapman)	nm0152435	protagonist	major
tt0250687	Vera Baker	nm0000155	protagonist	major
tt0250687	Randy Pear	nm0001484	protagonist	major
tt0250687	Enrico Pollini	nm0000100	protagonist	major
tt0250687	Tracy Faucet	nm0005442	protagonist	minor
tt0250687	Donald P. Sinclair	nm0000092	antagonist	major
tt0250687	Harold Grisham	nm0858686	antagonist	minor
tt0250687	Zack Mallozzi	nm0001431	antagonist	minor
tt0250687	Vicky	nm0496555	antagonist	minor
tt0250797	Connie Sumner	nm0000178	protagonist	major
tt0250797	Edward Sumner	nm0000152	protagonist	major
tt0250797	Paul Martel	nm0553648	antagonist	major
tt0251127	Andie	nm0005028	protagonist	major
tt0251127	Ben	nm0000190	protagonist	major
tt0251127	Spears	nm0005230	antagonist	minor
tt0251127	Green	nm0363371	antagonist	minor
tt0251160	John Quincy Archibald	nm0000243	protagonist	major
tt0251160	Denise Archibald	nm0253708	protagonist	minor
tt0251160	Michael 'Mike' Archibald	nm0807826	protagonist	minor
tt0251160	Rebecca Payne	nm0000162	antagonist	major
tt0251160	Chief Gus Monroe	nm0000501	antagonist	major
tt0252076	Marisa Ventura	nm0000182	protagonist	major
tt0252076	Christopher Marshall	nm0000146	protagonist	major
tt0252076	Caroline Lane	nm0001670	antagonist	minor
tt0252866	Jim Levenstein	nm0004755	protagonist	major
tt0252866	Kevin Myers	nm0005272	protagonist	major
tt0252866	Oz	nm0005098	protagonist	major
tt0252866	Finch	nm0858776	protagonist	major
tt0252866	Stifler	nm0005405	protagonist	major
tt0253556	Quinn Abercromby	nm0000288	protagonist	major
tt0253556	Denton Van Zan	nm0000190	protagonist	major
tt0253556	Alex Jensen	nm0001713	protagonist	major
tt0253556	Creedy	nm0124930	protagonist	minor
tt0253556	Jared Wilke (as Scott James Moutter)	nm0610187	protagonist	minor
tt0255798	Marvin	nm0001705	protagonist	major
tt0255798	Sgt. Sisk	nm0001525	antagonist	major
tt0256380	Hal	nm0085312	protagonist	major
tt0256380	Rosemary	nm0000569	protagonist	major
tt0256380	Mauricio	nm0004517	antagonist	major
tt0256415	Melanie Smooter	nm0000702	protagonist	major
tt0256415	Jake Perry	nm0524197	protagonist	major
tt0256415	Mayor Kate Hennings	nm0000298	antagonist	major
tt0256415	Barry Lowenstein	nm0839934	antagonist	minor
tt0257044	Michael Sullivan	nm0000158	protagonist	major
tt0257044	Michael Sullivan Jr.	nm0388382	protagonist	major
tt0257044	Connor Rooney	nm0185819	antagonist	major
tt0257044	Maguire	nm0000179	antagonist	major
tt0257044	John Rooney	nm0000056	antagonist	major
tt0257044	Frank Nitti	nm0001804	antagonist	minor
tt0257076	Jim Street	nm0268199	protagonist	major
tt0257076	Sgt. Dan 'Hondo' Harrelson	nm0000168	protagonist	major
tt0257076	Chris Sanchez	nm0735442	protagonist	minor
tt0257076	Deacon 'Deke' Kaye (as James Todd Smith aka LL Cool J)	nm0005112	protagonist	minor
tt0257076	Michael Boxer	nm0887144	protagonist	minor
tt0257076	Brian Gamble	nm0719637	antagonist	major
tt0257076	Alex Montel	nm0553648	antagonist	major
tt0257076	T.J. McCabe	nm0001038	antagonist	minor
tt0257106	Cindy	nm0267506	protagonist	major
tt0257106	Shorty	nm0005541	protagonist	major
tt0257106	Brenda	nm0356021	protagonist	major
tt0257106	Ray	nm0915465	protagonist	major
tt0257106	Buddy (as Chris Masterson)	nm0557733	protagonist	minor
tt0257106	Hell House Ghost	nm0596959	antagonist	major
tt0257106	Professor	nm0000347	antagonist	minor
