movie_id	year	id	character_name	actor_name	actor_imdb	gender	role	importance	seconds
gnomeo..juliet_tt0377981	2011	Fawn	Fawn		nm0005285	male			138.30
gnomeo..juliet_tt0377981	2011	Lady_Bluebury	Lady_Bluebury		nm0001749	female	antagonist		199.24
gnomeo..juliet_tt0377981	2011	Dolly_Gnome	Dolly_Gnome		nm0000573	female			98.47
gnomeo..juliet_tt0377981	2011	Gnomeo	Gnomeo		nm0564215	male	protagonist		1004.79
gnomeo..juliet_tt0377981	2011	Juliet	Juliet		nm1289434	female	protagonist		894.06
gnomeo..juliet_tt0377981	2011	Nanette	Nanette		nm0421332	female	protagonist		282.57
gnomeo..juliet_tt0377981	2011	Conjoined_Gnome_Right	Conjoined_Gnome_Right		nm0565482	male			40.21
gnomeo..juliet_tt0377981	2011	Paris	Paris		nm0580351	male	antagonist		89.92
gnomeo..juliet_tt0377981	2011	Flamingo	Flamingo			unknown			135.18
gnomeo..juliet_tt0377981	2011	Call_Me_Doll	Call_Me_Doll		nm0395864	unknown			17.06
good.dinosaur_tt1979388	2015	Poppa	Poppa		nm0942482	male			273.52
good.dinosaur_tt1979388	2015	Young_Arlo	Young_Arlo		nm7050523	male			313.81
good.dinosaur_tt1979388	2015	Momma	Momma		nm0000531	female			133.51
good.dinosaur_tt1979388	2015	Young_Libby	Young_Libby		nm5558187	female			64.27
good.dinosaur_tt1979388	2015	Arlo	Arlo		nm2358105	male	protagonist		1440.94
good.dinosaur_tt1979388	2015	Buck	Buck		nm3851090	male			50.34
good.dinosaur_tt1979388	2015	Spot	Spot		nm3603996	male	protagonist		655.36
good.dinosaur_tt1979388	2015	Tetrapodophis	Tetrapodophis			unknown			19.69
good.dinosaur_tt1979388	2015	Coldfront	Coldfront		nm0403051	male			15.18
good.dinosaur_tt1979388	2015	Pet_Collector	Pet_Collector		nm0812307	male			37.37
good.dinosaur_tt1979388	2015	Thunderclap	Thunderclap		nm0001872	male			92.34
good.dinosaur_tt1979388	2015	Downpour	Downpour		nm0294490	female			5.00
good.dinosaur_tt1979388	2015	Nash	Nash		nm0118568	male	protagonist		188.35
good.dinosaur_tt1979388	2015	Ramsey	Ramsey		nm0001593	female	protagonist		243.58
good.dinosaur_tt1979388	2015	Butch	Butch		nm0000385	male	protagonist		231.86
good.dinosaur_tt1979388	2015	Bubbha	Bubbha		nm1460733	male			35.37
good.dinosaur_tt1979388	2015	Lurleane	Lurleane		nm2341896	female			41.50
good.dinosaur_tt1979388	2015	Cave_Family_mother	Cave_Family_mother			unknown			50.97
good.dinosaur_tt1979388	2015	Cave_Family_Father	Cave_Family_Father			unknown			60.35
good.dinosaur_tt1979388	2015	Cave_Family_son	Cave_Family_son			unknown			50.88
great.mouse.det_tt0091149	1986	Olivia_Flaversham	Olivia_Flaversham		nm0689527	female	protagonist		506.25
great.mouse.det_tt0091149	1986	Hiram_Flaversham	Hiram_Flaversham		nm0949241	male	protagonist		144.48
great.mouse.det_tt0091149	1986	Thug_1	Thug_1		nm0021656	male			109.53
great.mouse.det_tt0091149	1986	Fidget	Fidget		nm0133752	male	antagonist		186.06
great.mouse.det_tt0091149	1986	Basil_of_Baker_Street	Basil_of_Baker_Street		nm0408813	male	protagonist		868.70
great.mouse.det_tt0091149	1986	Dr._David_Q_Dawson	Dr._David_Q_Dawson		nm0079353	male	protagonist		780.65
great.mouse.det_tt0091149	1986	Mrs._Judson	Mrs._Judson		nm0156243	female			67.32
great.mouse.det_tt0091149	1986	Professor_Ratigan	Professor_Ratigan		nm0001637	male	antagonist		600.72
great.mouse.det_tt0091149	1986	Lady_Mouse	Lady_Mouse			unknown			29.36
great.mouse.det_tt0091149	1986	Thug_3	Thug_3		nm0249456	male			114.16
great.mouse.det_tt0091149	1986	Bartholomew	Bartholomew		nm0408813	male			62.48
great.mouse.det_tt0091149	1986	Thug_2	Thug_2		nm0030615	male			57.27
great.mouse.det_tt0091149	1986	Mouse_Queen	Mouse_Queen		nm0107470	female			105.52
great.mouse.det_tt0091149	1986	Robot_Queen	Robot_Queen			unknown			66.15
great.mouse.det_tt0091149	1986	Thug_4	Thug_4		nm0079353	male			3.55
great.mouse.det_tt0091149	1986	Felicia	Felicia			unknown	antagonist		41.75
great.mouse.det_tt0091149	1986	Toby	Toby			male	protagonist		91.51
great.mouse.det_tt0091149	1986	Bar_Maid	Bar_Maid		nm0280441	female			44.71
great.mouse.det_tt0091149	1986	Miss_Kitty_Mouse	Miss_Kitty_Mouse		nm0541386	female			77.41
grinch_tt2709692	2018	Groopert	Groopert		nm10232559	male			322.57
grinch_tt2709692	2018	Ozzy	Ozzy		nm5373238	male			151.03
grinch_tt2709692	2018	Bricklebaum	Bricklebaum		nm0860380	male			123.33
grinch_tt2709692	2018	Cindy-Lou_Who	Cindy-Lou_Who		nm7372981	female	protagonist		597.39
grinch_tt2709692	2018	Axl	Axl		nm6878893	male			100.39
grinch_tt2709692	2018	Grinch	Grinch		nm1212722	male	protagonist		1143.56
grinch_tt2709692	2018	Max	Max			male	protagonist		418.29
grinch_tt2709692	2018	Donna_Who	Donna_Who		nm0429069	female			259.09
grinch_tt2709692	2018	Izzy	Izzy		nm5411494	female			67.86
grinch_tt2709692	2018	Fred	Fred			unknown			141.60
gullivers.trave_tt0031397	1939	Character_4	Character_4			unknown			198.23
gullivers.trave_tt0031397	1939	Gabby	Gabby		nm0173416	male	protagonist		646.81
gullivers.trave_tt0031397	1939	Character_1	Character_1			unknown			222.36
gullivers.trave_tt0031397	1939	Character_5	Character_5			unknown			100.53
gullivers.trave_tt0031397	1939	Character_2	Character_2			unknown			216.78
gullivers.trave_tt0031397	1939	Character_6	Character_6			unknown			54.19
gullivers.trave_tt0031397	1939	Character_8	Character_8			unknown			73.77
gullivers.trave_tt0031397	1939	King_Little	King_Little		nm0580271	male	protagonist		513.95
gullivers.trave_tt0031397	1939	King_Bombo	King_Bombo		nm0682481	male	antagonist		362.23
gullivers.trave_tt0031397	1939	Princess_Glory	Princess_Glory			unknown	protagonist		115.82
gullivers.trave_tt0031397	1939	Prince_David	Prince_David		nm0397175	male	protagonist		111.18
gullivers.trave_tt0031397	1939	Bluebirds	Bluebirds			unknown			83.12
gullivers.trave_tt0031397	1939	Character_9	Character_9			unknown			20.99
gullivers.trave_tt0031397	1939	Character_11	Character_11			unknown			45.25
gullivers.trave_tt0031397	1939	Character_3	Character_3			unknown			143.91
gullivers.trave_tt0031397	1939	White_bird	White_bird			unknown			69.40
gullivers.trave_tt0031397	1939	Character_7	Character_7			unknown			35.24
gullivers.trave_tt0031397	1939	Character_10	Character_10			unknown			23.79
gullivers.trave_tt0031397	1939	Gulliver	Gulliver		nm0662603	male	protagonist		264.10
happy.feet_tt0366548	2006	Gloria	Gloria		nm0005261	female	protagonist		554.18
happy.feet_tt0366548	2006	Elder_1	Elder_1		nm1043022	male	antagonist		298.76
happy.feet_tt0366548	2006	Norma_Jean	Norma_Jean		nm0000173	female	protagonist		470.93
happy.feet_tt0366548	2006	Raul	Raul		nm0101603	male	protagonist		627.67
happy.feet_tt0366548	2006	Memphis	Memphis		nm0413168	male	protagonist		416.50
happy.feet_tt0366548	2006	Rinaldo	Rinaldo		nm0305261	male	protagonist		125.83
happy.feet_tt0366548	2006	Leopard_Seal	Leopard_Seal		nm0741648	male	antagonist		42.25
happy.feet_tt0366548	2006	Mumble	Mumble		nm0000704	male	protagonist		1219.39
happy.feet_tt0366548	2006	Mumble_(Baby)	Mumble_(Baby)		nm0197354	male			428.01
happy.feet_tt0366548	2006	Gloria_(Baby)	Gloria_(Baby)		nm1372025	female			156.70
happy.feet_tt0366548	2006	Lombardo	Lombardo		nm1146844	male	protagonist		126.33
happy.feet_tt0366548	2006	Seymour_(Baby)	Seymour_(Baby)		nm1235203	male			51.89
happy.feet_tt0366548	2006	Lovelace	Lovelace		nm0000245	male	protagonist		106.52
happy.feet_tt0366548	2006	Ramon	Ramon		nm0000245	male	protagonist		311.90
happy.feet_tt0366548	2006	Vinnie	Vinnie		nm0458350	male			37.50
happy.feet_tt0366548	2006	Boss_Skua	Boss_Skua		nm0001439	male	antagonist		89.38
happy.feet_tt0366548	2006	Dino	Dino		nm0542706	male			31.32
happy.feet_tt0366548	2006	Bryan_the_Beachmaster	Bryan_the_Beachmaster			unknown			47.59
home_tt2224026	2015	Oh	Oh		nm1433588	male	protagonist		2123.08
home_tt2224026	2015	Captain_Smek	Captain_Smek		nm0000188	male	antagonist		406.28
home_tt2224026	2015	Tip	Tip		nm1982597	female	protagonist		1419.33
home_tt2224026	2015	Father	Father		nm0826745	male			19.64
home_tt2224026	2015	Tip's_Mother	Tip's_Mother		nm0000182	female	protagonist		242.37
home_tt2224026	2015	Pig	Pig			unknown	protagonist		267.56
home_tt2224026	2015	Kyle	Kyle		nm2804503	male	antagonist		223.43
home_tt2224026	2015	Gorg_Commander	Gorg_Commander		nm0826745	male	antagonist		23.06
hop_tt1411704	2011	Fluffy_of_the_Pink_Berets	Fluffy_of_the_Pink_Berets			unknown			86.13
hop_tt1411704	2011	Phil	Phil		nm0000279	male	antagonist		258.05
hop_tt1411704	2011	Fred_O'Hare	Fred_O'Hare						1528.32
hop_tt1411704	2011	E.B._(Young)	E.B._(Young)		nm3642249	male			168.84
hop_tt1411704	2011	E.B.'s_Dad	E.B.'s_Dad		nm0491402	male	protagonist		359.23
hop_tt1411704	2011	E.B.	E.B.		nm1258970	male	protagonist		1162.45
hop_tt1411704	2011	Carlos	Carlos		nm0000279	male	antagonist		450.70
hop_tt1411704	2011	Fred_O'Hare_(Young)	Fred_O'Hare_(Young)						49.34
hop_tt1411704	2011	Sam_O'Hare	Sam_O'Hare						323.61
hop_tt1411704	2011	Bonnie_O'Hare	Bonnie_O'Hare						120.75
hop_tt1411704	2011	Alex_O'Hare	Alex_O'Hare						86.21
hop_tt1411704	2011	Henry_O'Hare	Henry_O'Hare						219.55
hop_tt1411704	2011	David_Hasselhoff	David_Hasselhoff						85.50
hop_tt1411704	2011	Bit_of_the_Pink_Berets	Bit_of_the_Pink_Berets			unknown			64.52
horton.hears.a._tt0451079	2008	Councilman	Councilman		nm0283945	male			85.34
horton.hears.a._tt0451079	2008	Horton_the_Elephant	Horton_the_Elephant		nm0000120	male	protagonist		1056.68
horton.hears.a._tt0451079	2008	Jessica_Quilligan	Jessica_Quilligan		nm1925026	female			40.00
horton.hears.a._tt0451079	2008	Tommy	Tommy		nm1706767	male			80.41
horton.hears.a._tt0451079	2008	Katie	Katie		nm1428821	female			65.57
horton.hears.a._tt0451079	2008	Morton_the_Mouse	Morton_the_Mouse		nm0736622	male			134.93
horton.hears.a._tt0451079	2008	Rudy_Kangaroo	Rudy_Kangaroo		nm1346160	male			127.42
horton.hears.a._tt0451079	2008	Sour_Kangaroo	Sour_Kangaroo		nm0000993	female	antagonist		210.54
horton.hears.a._tt0451079	2008	Dentist	Dentist		nm1075446	male			38.96
horton.hears.a._tt0451079	2008	Glummox_Mom	Glummox_Mom		nm0628170	female			85.46
horton.hears.a._tt0451079	2008	Mrs._Quilligan	Mrs._Quilligan		nm0005326	female			26.44
horton.hears.a._tt0451079	2008	Yummo_Wickersham	Yummo_Wickersham		nm0283945	male			87.75
horton.hears.a._tt0451079	2008	Wickersham_Guard_1	Wickersham_Guard_1		nm0250616	male			91.55
horton.hears.a._tt0451079	2008	Haley	Haley		nm2946537	unknown			29.07
horton.hears.a._tt0451079	2008	Mayor_Ned_McDodd	Mayor_Ned_McDodd		nm0136797	male	protagonist		335.29
horton.hears.a._tt0451079	2008	Old_Time_Who	Old_Time_Who		nm0029460	male			569.86
horton.hears.a._tt0451079	2008	Sally_O'Malley	Sally_O'Malley		nm0688132	female			185.02
horton.hears.a._tt0451079	2008	Heather	Heather		nm1192137	unknown			37.04
horton.hears.a._tt0451079	2008	Who_Kid	Who_Kid		nm0228327	female			21.81
horton.hears.a._tt0451079	2008	Heidi	Heidi		nm2946537	unknown			3.04
horton.hears.a._tt0451079	2008	Holly	Holly		nm1534182	female			50.76
horton.hears.a._tt0451079	2008	Hooly	Hooly		nm2359423	unknown			25.90
horton.hears.a._tt0451079	2008	Hanna	Hanna		nm2946553	unknown			18.98
horton.hears.a._tt0451079	2008	Helen	Helen		nm1462248	unknown			2.71
horton.hears.a._tt0451079	2008	Hedy	Hedy		nm2359423	unknown			11.01
horton.hears.a._tt0451079	2008	Hildy	Hildy		nm1534182	female			17.39
horton.hears.a._tt0451079	2008	JoJo_McDodd	JoJo_McDodd		nm0565366	male	protagonist		180.14
horton.hears.a._tt0451079	2008	Dr._Mary_Lou_LaRue	Dr._Mary_Lou_LaRue		nm0279545	female			47.71
horton.hears.a._tt0451079	2008	Miss_Yelp	Miss_Yelp		nm0621788	female			69.82
horton.hears.a._tt0451079	2008	Who_Mom	Who_Mom		nm0220635	female			42.17
horton.hears.a._tt0451079	2008	Obnoxious_Who	Obnoxious_Who		nm0371755	male			13.81
horton.hears.a._tt0451079	2008	Angela	Angela		nm0642601	female			30.99
horton.hears.a._tt0451079	2008	Willie_Bear	Willie_Bear		nm0267724	male			54.55
hotel.transylva_tt0837562	2012	Dracula	Dracula		nm0001191	male	protagonist		1843.42
hotel.transylva_tt0837562	2012	Mavis_(Young)	Mavis_(Young)		nm2490721	female			85.17
hotel.transylva_tt0837562	2012	Foreman	Foreman		nm0930841	unknown			16.02
hotel.transylva_tt0837562	2012	Mavis	Mavis		nm1411125	female	protagonist		858.73
hotel.transylva_tt0837562	2012	Pilot	Pilot		nm0821026	male			36.45
hotel.transylva_tt0837562	2012	Winnie	Winnie		nm2490721	female			97.01
hotel.transylva_tt0837562	2012	Wanda	Wanda		nm0788340	female			121.96
hotel.transylva_tt0837562	2012	Wayne	Wayne		nm0000114	male			308.22
hotel.transylva_tt0837562	2012	Zombie	Zombie		nm4204968	male			20.85
hotel.transylva_tt0837562	2012	Marty	Marty		nm0806912	male			76.20
hotel.transylva_tt0837562	2012	Hydra_Head	Hydra_Head		nm4204968;nm0813363;nm0936364;nm0446063;nm0564836	unknown			35.16
hotel.transylva_tt0837562	2012	Gremlin_Man	Gremlin_Man		nm0813363	unknown			18.31
hotel.transylva_tt0837562	2012	Eunice	Eunice		nm0000376	female			84.79
hotel.transylva_tt0837562	2012	Skeleton_Husband	Skeleton_Husband		nm1443527	male			55.68
hotel.transylva_tt0837562	2012	Frankenstein	Frankenstein		nm0416673	male			444.03
hotel.transylva_tt0837562	2012	Jonathan	Jonathan		nm1676221	male	protagonist		1097.05
hotel.transylva_tt0837562	2012	Murray	Murray		nm0123741	male			234.98
hotel.transylva_tt0837562	2012	Quasimodo	Quasimodo		nm0001484	male	antagonist		128.55
hotel.transylva_tt0837562	2012	Hairy_Monster	Hairy_Monster		nm0564836	male			27.90
hotel.transylva_tt0837562	2012	Shrunken_Head	Shrunken_Head		nm0936364	male			42.29
hotel.transylva_tt0837562	2012	Suit_of_Armor	Suit_of_Armor		nm0313364	male			10.72
hotel.transylva_tt0837562	2012	Fly	Fly		nm0663177	male			27.86
hotel.transylva_tt2510894	2015	Dracula	Dracula		nm0001191	male	protagonist		1734.57
hotel.transylva_tt2510894	2015	Abominable_Snowman	Abominable_Snowman			unknown			57.10
hotel.transylva_tt2510894	2015	Eunice	Eunice		nm0000376	female			46.34
hotel.transylva_tt2510894	2015	Frankenstein	Frankenstein		nm0416673	male			549.67
hotel.transylva_tt2510894	2015	Grandma_Linda	Grandma_Linda		nm0005259	female			215.67
hotel.transylva_tt2510894	2015	Ticket_Agent	Ticket_Agent		nm0008231	female			38.33
hotel.transylva_tt2510894	2015	Grandpa_Mike	Grandpa_Mike		nm0644406	male			190.48
hotel.transylva_tt2510894	2015	Red_Head_Human_Woman	Red_Head_Human_Woman			unknown			82.87
hotel.transylva_tt2510894	2015	Bela	Bela		nm1443527	male	antagonist		138.93
hotel.transylva_tt2510894	2015	Blue_Big_Lip_Monster	Blue_Big_Lip_Monster			unknown			54.60
hotel.transylva_tt2510894	2015	Purple_One-Eyed_Monster	Purple_One-Eyed_Monster			unknown			58.18
hotel.transylva_tt2510894	2015	Jonathan	Jonathan		nm1676221	male	protagonist		750.71
hotel.transylva_tt2510894	2015	Blobby	Blobby		nm0813363	male			77.12
hotel.transylva_tt2510894	2015	Mavis	Mavis		nm1411125	female	protagonist		975.93
hotel.transylva_tt2510894	2015	*Shrunken_Heads	*Shrunken_Heads		nm0132685	female			13.89
hotel.transylva_tt2510894	2015	Murray	Murray		nm1221047	male			233.65
hotel.transylva_tt2510894	2015	Wayne	Wayne		nm0000114	male			408.87
hotel.transylva_tt2510894	2015	Jogger_#2	Jogger_#2		nm2930565	unknown			32.66
hotel.transylva_tt2510894	2015	*Winnie's_Brothers	*Winnie's_Brothers			unknown			84.88
hotel.transylva_tt2510894	2015	Purple_Shirt_Blonde_Human_Woman	Purple_Shirt_Blonde_Human_Woman			unknown			16.98
hotel.transylva_tt2510894	2015	Jogger_#1	Jogger_#1		nm3596979	female			41.54
hotel.transylva_tt2510894	2015	Tourist_Passenger	Tourist_Passenger		nm3596979	female			13.56
hotel.transylva_tt2510894	2015	Wanda	Wanda		nm0788340	female			39.29
hotel.transylva_tt2510894	2015	Marty	Marty		nm0806912	male			1.88
hotel.transylva_tt2510894	2015	Dracula_Bat_Form	Dracula_Bat_Form		nm0001191	male			29.90
hotel.transylva_tt2510894	2015	Dennis_Bat_Form	Dennis_Bat_Form		nm6239143	male			31.03
hotel.transylva_tt2510894	2015	Dracula_Nurse_Costume	Dracula_Nurse_Costume		nm0001191	male			22.27
hotel.transylva_tt2510894	2015	Dennis	Dennis		nm6239143	male	protagonist		1078.74
hotel.transylva_tt2510894	2015	Winnie	Winnie		nm2490721	female			108.07
hotel.transylva_tt2510894	2015	Kid_#1	Kid_#1			unknown			91.38
hotel.transylva_tt2510894	2015	Vampire_Kid	Vampire_Kid		nm3927383	female			121.75
hotel.transylva_tt2510894	2015	Kid_#2	Kid_#2			unknown			10.30
hotel.transylva_tt2510894	2015	Fly_Guy	Fly_Guy		nm0663177	male			9.05
hotel.transylva_tt2510894	2015	Tourist_Driver	Tourist_Driver		nm0761977	male			12.68
hotel.transylva_tt2510894	2015	Dana	Dana		nm0001022	male			112.07
hotel.transylva_tt2510894	2015	Kakie	Kakie		nm0441592	male			42.29
hotel.transylva_tt2510894	2015	Caren	Caren		nm3596979	female			49.92
hotel.transylva_tt2510894	2015	Kal	Kal		nm0197682	male			15.56
hotel.transylva_tt2510894	2015	Troy	Troy		nm7583330	unknown			67.73
hotel.transylva_tt2510894	2015	Red_Helmet_Kid	Red_Helmet_Kid			unknown			29.90
hotel.transylva_tt2510894	2015	Pandragora	Pandragora		nm4204968	male			22.98
hotel.transylva_tt2510894	2015	Kelsey	Kelsey		nm0841910	female			11.22
hotel.transylva_tt2510894	2015	Johnny_Vampire_Costume	Johnny_Vampire_Costume			unknown			158.45
hotel.transylva_tt2510894	2015	Phantom_of_the_Opera	Phantom_of_the_Opera		nm0001484	male			15.39
hotel.transylva_tt2510894	2015	Vlad	Vlad		nm0000316	male	antagonist		140.81
hotel.transylva_tt2510894	2015	Grandpa_Vlad_Dracula_	Grandpa_Vlad_Dracula_			male			75.91
hotel.transylva_tt2510894	2015	Kakie_Red	Kakie_Red		nm0441592	male			22.73
hotel.transylva_tt5220122	2018	Mavis	Mavis		nm1411125	female	protagonist		703.08
hotel.transylva_tt5220122	2018	Dracula	Dracula		nm0001191	male	protagonist		1178.47
hotel.transylva_tt5220122	2018	Frankenstein	Frankenstein		nm0416673	male			330.66
hotel.transylva_tt5220122	2018	Austrian_Boy	Austrian_Boy		nm3692199	male			13.26
hotel.transylva_tt5220122	2018	Van_Helsing	Van_Helsing		nm0300712	male	antagonist		299.01
hotel.transylva_tt5220122	2018	Jonathan	Jonathan		nm1676221	male	protagonist		338.71
hotel.transylva_tt5220122	2018	Dennis	Dennis		nm6239143	male			222.60
hotel.transylva_tt5220122	2018	Wayne	Wayne		nm0000114	male			114.07
hotel.transylva_tt5220122	2018	Murray	Murray		nm1221047	male			118.70
hotel.transylva_tt5220122	2018	Blue_Big_Lipped_Monster	Blue_Big_Lipped_Monster			unknown			56.01
hotel.transylva_tt5220122	2018	Abominable_Snowman	Abominable_Snowman			unknown			59.43
hotel.transylva_tt5220122	2018	Purple_One_Eye_Monster_White_Chin	Purple_One_Eye_Monster_White_Chin			unknown			31.07
hotel.transylva_tt5220122	2018	Blue_Spiky_Monster	Blue_Spiky_Monster			unknown			61.44
hotel.transylva_tt5220122	2018	Pink_One-Eyed_Monster	Pink_One-Eyed_Monster			unknown			30.53
hotel.transylva_tt5220122	2018	Skeleton	Skeleton			unknown			13.18
hotel.transylva_tt5220122	2018	Sunny	Sunny		nm3927383	female			79.29
hotel.transylva_tt5220122	2018	Winnie	Winnie		nm2490721	female			139.31
hotel.transylva_tt5220122	2018	*Werewolf_Siblings	*Werewolf_Siblings			unknown			77.45
hotel.transylva_tt5220122	2018	Eunice	Eunice		nm0000376	female			125.42
hotel.transylva_tt5220122	2018	Wanda	Wanda		nm0788340	female			99.39
hotel.transylva_tt5220122	2018	Lucy	Lucy		nm9324665	unknown			31.41
hotel.transylva_tt5220122	2018	Kelsey	Kelsey		nm0613740	female			11.85
hotel.transylva_tt5220122	2018	Tinkles	Tinkles		nm0926679	male			99.14
hotel.transylva_tt5220122	2018	Red_Big_Lipped_Monster	Red_Big_Lipped_Monster			unknown			45.42
hotel.transylva_tt5220122	2018	Frankenlady	Frankenlady		nm0152839	female			36.16
hotel.transylva_tt5220122	2018	Zingr_Witch	Zingr_Witch		nm0037167	female			3.38
hotel.transylva_tt5220122	2018	Gremlin_Pilot	Gremlin_Pilot		nm5263129	male			21.06
hotel.transylva_tt5220122	2018	Gremlins	Gremlins		nm5263129	male			4.88
hotel.transylva_tt5220122	2018	Gremlin_Stewardess	Gremlin_Stewardess		nm5263129	male			15.93
hotel.transylva_tt5220122	2018	Monster_#1	Monster_#1			unknown			22.69
hotel.transylva_tt5220122	2018	Vlad	Vlad		nm0000316	male			42.67
hotel.transylva_tt5220122	2018	Stan	Stan		nm0663177	male			17.43
hotel.transylva_tt5220122	2018	Blobby_Son	Blobby_Son		nm0850733	male			45.46
hotel.transylva_tt5220122	2018	Witch_#2	Witch_#2		nm0613740	female			39.12
hotel.transylva_tt5220122	2018	Hydra_Monster	Hydra_Monster			unknown			29.74
hotel.transylva_tt5220122	2018	Witch_#3	Witch_#3		nm0037167	female			19.77
hotel.transylva_tt5220122	2018	Witch_#1	Witch_#1		nm0613740	female			21.02
hotel.transylva_tt5220122	2018	Ericka_Van_Helsing	Ericka_Van_Helsing		nm1063517	female	antagonist		731.15
hotel.transylva_tt5220122	2018	Chupacabra	Chupacabra		nm0131781	male			15.01
hotel.transylva_tt5220122	2018	Blue_Teeth_Monster	Blue_Teeth_Monster			unknown			51.63
hotel.transylva_tt5220122	2018	Monster_#2	Monster_#2			unknown			31.66
how.to.train.yo_tt0892769	2010	Hiccup_Haddock_III	Hiccup_Haddock_III		nm0059431	male	protagonist		1635.34
how.to.train.yo_tt0892769	2010	Meatlug	Meatlug			unknown			31.24
how.to.train.yo_tt0892769	2010	Stoick_the_Vast	Stoick_the_Vast		nm0124930	male	protagonist		483.48
how.to.train.yo_tt0892769	2010	Gobber_the_Belch	Gobber_the_Belch		nm0272401	male	protagonist		314.94
how.to.train.yo_tt0892769	2010	Tuffnut_Thorston	Tuffnut_Thorston		nm2554352	male	protagonist		128.55
how.to.train.yo_tt0892769	2010	Snotlout_Jorgenson	Snotlout_Jorgenson		nm1706767	male	protagonist		199.16
how.to.train.yo_tt0892769	2010	Ruffnut_Thorston	Ruffnut_Thorston		nm1325419	female	protagonist		114.03
how.to.train.yo_tt0892769	2010	Astrid_Hofferson	Astrid_Hofferson		nm1065229	female	protagonist		496.87
how.to.train.yo_tt0892769	2010	Fishlegs	Fishlegs		nm2395586	male	protagonist		131.51
how.to.train.yo_tt0892769	2010	Deadly_Nadder	Deadly_Nadder			unknown			18.64
how.to.train.yo_tt0892769	2010	Hookfang	Hookfang			male			26.53
how.to.train.yo_tt0892769	2010	Toothless	Toothless		nm0858378	male	protagonist		343.68
how.to.train.yo_tt0892769	2010	Gothi	Gothi			female			21.02
how.to.train.yo_tt0892769	2010	Barf_and_Belch	Barf_and_Belch			unknown			29.95
how.to.train.yo_tt0892769	2010	Hideous_Zippleback	Hideous_Zippleback			unknown			0.08
how.to.train.yo_tt1646971	2014	Fishlegs_Ingerman_(Franchise)	Fishlegs_Ingerman_(Franchise)		nm2395586	male			82.58
how.to.train.yo_tt1646971	2014	Skullcrusher	Skullcrusher			male			32.99
how.to.train.yo_tt1646971	2014	Snotlout_Jorgenson_(Franchise)	Snotlout_Jorgenson_(Franchise)		nm1706767	male			100.35
how.to.train.yo_tt1646971	2014	Barf_and_Belch_(Franchise)	Barf_and_Belch_(Franchise)			male			16.27
how.to.train.yo_tt1646971	2014	Ruffnut_Thorston_(Franchise)	Ruffnut_Thorston_(Franchise)		nm1325419	female			90.13
how.to.train.yo_tt1646971	2014	Stoick_the_Vast_(Franchise)	Stoick_the_Vast_(Franchise)		nm0124930	male	protagonist		338.80
how.to.train.yo_tt1646971	2014	Spitelout	Spitelout			male			31.82
how.to.train.yo_tt1646971	2014	Gothi_(Franchise)	Gothi_(Franchise)			female			24.27
how.to.train.yo_tt1646971	2014	Gobber_the_Belch_(Franchise)	Gobber_the_Belch_(Franchise)		nm0272401	male			98.93
how.to.train.yo_tt1646971	2014	Stormfly	Stormfly			female			81.21
how.to.train.yo_tt1646971	2014	Astrid_Hofferson_(Franchise)	Astrid_Hofferson_(Franchise)		nm1065229	female	protagonist		416.04
how.to.train.yo_tt1646971	2014	Toothless_(Franchise)	Toothless_(Franchise)		nm0858378	male	protagonist		387.68
how.to.train.yo_tt1646971	2014	Valka_(Franchise)	Valka_(Franchise)		nm0000949	female	protagonist		625.92
how.to.train.yo_tt1646971	2014	Hiccup_Horrendous_Haddock_III_(Franchise)	Hiccup_Horrendous_Haddock_III_(Franchise)		nm0059431	male	protagonist		1358.90
how.to.train.yo_tt1646971	2014	Eret,_Son_of_Eret_(Franchise)	Eret,_Son_of_Eret_(Franchise)		nm3229685	male	antagonist		261.22
how.to.train.yo_tt1646971	2014	Drago_Bludvist_(Franchise)	Drago_Bludvist_(Franchise)		nm0005023	male	antagonist		235.86
how.to.train.yo_tt1646971	2014	Grump	Grump			male			17.27
how.to.train.yo_tt1646971	2014	Tuffnut_Thorston_(Franchise)	Tuffnut_Thorston_(Franchise)		nm2554352	male			55.47
how.to.train.yo_tt1646971	2014	Cloudjumper	Cloudjumper			male			78.41
how.to.train.yo_tt1646971	2014	Drago's_Bewilderbeast	Drago's_Bewilderbeast			male	antagonist		105.27
how.to.train.yo_tt2386490	2019	Ivar_the_Witless	Ivar_the_Witless		nm0855039	male			41.21
how.to.train.yo_tt2386490	2019	Hiccup_(Young)	Hiccup_(Young)		nm7851743	unknown			156.03
how.to.train.yo_tt2386490	2019	Ragnar_the_Rock	Ragnar_the_Rock		nm0959963	male			73.28
how.to.train.yo_tt2386490	2019	Toothless	Toothless		nm0858378	male	protagonist		478.48
how.to.train.yo_tt2386490	2019	Hiccup	Hiccup		nm0059431	male	protagonist		1231.48
how.to.train.yo_tt2386490	2019	Tuffnut	Tuffnut		nm5004187	male	protagonist		146.52
how.to.train.yo_tt2386490	2019	Hobgobbler	Hobgobbler			unknown			22.61
how.to.train.yo_tt2386490	2019	Snotlout	Snotlout		nm1706767	male			168.71
how.to.train.yo_tt2386490	2019	Stormfly	Stormfly			female	protagonist		64.40
how.to.train.yo_tt2386490	2019	Astrid	Astrid		nm1065229	female	protagonist		589.88
how.to.train.yo_tt2386490	2019	Valka	Valka		nm0000949	female	protagonist		264.01
