movie id	movie IMDB	character_name	seconds	actor IMDB	gender	gender source	category	wikipedia role	major/minor
lion.king_tt0110357	tt0110357	Nala	178.85	nm0446702	female	wiki	animal	protagonist	minor
lion.king_tt0110357	tt0110357	Nala_(Young)	148.52		female	fandom	animal	protagonist	minor
lion.king_tt0110357	tt0110357	Banzai	93.68	nm0001507	male	wiki	animal	antagonist	minor
lion.king_tt6105098	tt6105098	Simba_(Young)	769.52	nm6556377	male	wiki	animal	protagonist	major
lion.king_tt6105098	tt6105098	Simba	566.36	nm2255973	male	wiki	animal	protagonist	major
lion.king_tt6105098	tt6105098	Scar	538.66	nm0252230	male	wiki	animal	antagonist	major
lion.king_tt6105098	tt6105098	Timon	450.03	nm2813994	male	wiki	animal	protagonist	major
lion.king_tt6105098	tt6105098	Pumba	367.87	nm0736622	male	wiki	animal	protagonist	major
lion.king_tt6105098	tt6105098	Nala_(Young)	343.38	nm8630978	female	wiki	animal	protagonist	minor
lion.king_tt6105098	tt6105098	Nala	315.27	nm0461498	female	wiki	animal	protagonist	major
lion.king_tt6105098	tt6105098	Mufasa	306.22	nm0000469	male	wiki	animal	protagonist	minor
lion.king_tt6105098	tt6105098	Sarabi	301.47	nm0005569	female	wiki	animal	protagonist	minor
lion.king_tt6105098	tt6105098	Shenzi	257.13	nm0441042	female	wiki	animal	antagonist	minor
lion.king_tt6105098	tt6105098	Kamari	174.88	nm1221047	male	wiki	animal		
lion.king_tt6105098	tt6105098	Rafiki	153.65	nm0434712	male	wiki	animal	protagonist	minor
lion.king_tt6105098	tt6105098	Azizi	60.35	nm2765191	male	wiki	animal		
lion.king_tt6105098	tt6105098	Sarafina	48.13	nm0425982	female	wiki	animal		
little.mermaid_tt0097757	tt0097757	Princess_Ariel	1399.86	nm0072533	female	wiki	human	protagonist	major
little.mermaid_tt0097757	tt0097757	Sebastian	647.48	nm0942787	male	wiki	animal	protagonist	major
little.mermaid_tt0097757	tt0097757	Prince_Eric	539.5	nm0055549	male	wiki	human	protagonist	major
little.mermaid_tt0097757	tt0097757	Ursula	410.87	nm0140946	female	wiki	human	antagonist	major
little.mermaid_tt0097757	tt0097757	Flounder	409.91	nm0547465	male	wiki	animal	protagonist	major
little.mermaid_tt0097757	tt0097757	Scuttle	323.11	nm0004983	male	wiki	animal	protagonist	minor
little.mermaid_tt0097757	tt0097757	King_Triton	256.97	nm0550318	male	wiki	human	protagonist	minor
little.mermaid_tt0097757	tt0097757	Grimsby	170.34	nm0942220	male	wiki	human		
little.mermaid_tt0097757	tt0097757	Flotsam_and_Jetsam	166.71	nm0250252	female	wiki	animal	antagonist	minor
little.mermaid_tt0097757	tt0097757	Chef_Louis	123.21	nm0041281	male	wiki	human		
little.mermaid_tt0097757	tt0097757	Max	61.6		male	fandom	animal		
little.mermaid_tt0097757	tt0097757	Carlotta	61.44	nm0566052	female	wiki	human		
little.mermaid_tt0097757	tt0097757	Seahorse	56.14	nm0752900	male	wiki	human		
lorax_tt1482459	tt1482459	Ted	1015.6	nm1374980	male	wiki	human	protagonist	major
lorax_tt1482459	tt1482459	Once-ler	958.16	nm1159180	male	wiki	human	protagonist	major
lorax_tt1482459	tt1482459	Forest_Animals	537.29	nm0719208	male	wiki	animal		
lorax_tt1482459	tt1482459	Lorax	484.94	nm0000362	male	wiki	other	protagonist	minor
lorax_tt1482459	tt1482459	Humming_Fish	445.74	nm0232755	female	wiki	other		
lorax_tt1482459	tt1482459	Ted's_Mom	405.99	nm2809577	female	wiki	human		
lorax_tt1482459	tt1482459	O'Hare	378.34	nm1443527	male	wiki	human	antagonist	major
lorax_tt1482459	tt1482459	Audrey	314.15	nm2357847	female	wiki	human	protagonist	minor
lorax_tt1482459	tt1482459	Grammy_Norma	303.47	nm0924508	female	wiki	human	protagonist	minor
lorax_tt1482459	tt1482459	Once-ler's_Mom	259.63	nm1840659	female	wiki	human		
lorax_tt1482459	tt1482459	Aunt_Grizelda	235.74	nm0920800	female	wiki	human		
lorax_tt1482459	tt1482459	Cy	191.86	nm0792165	male	wiki	human		
lorax_tt1482459	tt1482459	Uncle_Ubb	138.43	nm0864997	male	wiki	human		
lorax_tt1482459	tt1482459	Brett	122.16	nm0177528	male	wiki	human		
lorax_tt1482459	tt1482459	Chet	88.96	nm0177528	male	wiki	human		
lorax_tt1482459	tt1482459	Once-ler_Old	66.32	nm1159180	male	wiki	human		
lord.of.the.rin_tt0077869	tt0077869	Frodo_Baggins	1557.43	nm0345295	male	wiki	human	protagonist	major
lord.of.the.rin_tt0077869	tt0077869	Aragorn	848.22	nm0000457	male	wiki	human	protagonist	major
lord.of.the.rin_tt0077869	tt0077869	Samwise_Gamgee	704.91	nm0774578	male	wiki	human	protagonist	major
lord.of.the.rin_tt0077869	tt0077869	Gandalf	579	nm0820109	male	wiki	human	protagonist	major
lord.of.the.rin_tt0077869	tt0077869	Peregrin	505.34	nm0345297	male	wiki	human	protagonist	minor
lord.of.the.rin_tt0077869	tt0077869	Gimli	407.57	nm0118344	male	wiki	human	protagonist	minor
lord.of.the.rin_tt0077869	tt0077869	Legolas	343.39	nm0000355	male	wiki	human	protagonist	minor
lord.of.the.rin_tt0077869	tt0077869	Meriadoc	321.2	nm0151463	male	wiki	human	protagonist	minor
lord.of.the.rin_tt0077869	tt0077869	Witch-King	275.4		male	fandom	other	antagonist	minor
lord.of.the.rin_tt0077869	tt0077869	Bilbo_Baggins	231.65	nm0083424	male	wiki	human	protagonist	minor
lord.of.the.rin_tt0077869	tt0077869	Gollum_/_Smeagol	224.52	nm0940885	male	wiki	other	antagonist	major
lord.of.the.rin_tt0077869	tt0077869	Elrond	168.63	nm0603682	male	wiki	human	protagonist	minor
lord.of.the.rin_tt0077869	tt0077869	Grishn�kh	159.74		unknown	none	other		
lord.of.the.rin_tt0077869	tt0077869	Galadriel	134.38	nm0188950	female	wiki	human	protagonist	minor
lord.of.the.rin_tt0077869	tt0077869	Boromir	123	nm0185163	male	wiki	human	protagonist	minor
lord.of.the.rin_tt0077869	tt0077869	Innkeeper	122.5	nm0863519	male	wiki	human		
lord.of.the.rin_tt0077869	tt0077869	Wormtongue	100.89	nm0212583	male	wiki	human		
lord.of.the.rin_tt0077869	tt0077869	Theoden	80.16	nm0832104	male	wiki	human	protagonist	minor
lord.of.the.rin_tt0077869	tt0077869	Saruman_of_Many_Colours	72.66	nm0449693	male	wiki	human	antagonist	major
lord.of.the.rin_tt0077869	tt0077869	�owyn	71.82		unknown	none	human		
lord.of.the.rin_tt0077869	tt0077869	Everard_Proudfoot	52.97		unknown	none	human		
lord.of.the.rin_tt0077869	tt0077869	�omer	45.92		unknown	none	human		
lord.of.the.rin_tt0077869	tt0077869	Treebeard	36.2	nm0922462	male	wiki	other	protagonist	minor
lord.of.the.rin_tt0077869	tt0077869	Celeborn	26.36		male	fandom	human		
madagascar_tt0351283	tt0351283	Alex	1697.99	nm0001774	male	wiki	animal	protagonist	major
madagascar_tt0351283	tt0351283	Marty	1082.87	nm0001674	male	wiki	animal	protagonist	major
madagascar_tt0351283	tt0351283	Gloria	1031.24	nm0000586	female	wiki	animal	protagonist	major
madagascar_tt0351283	tt0351283	Melman	669.96	nm0001710	male	wiki	animal	protagonist	major
madagascar_tt0351283	tt0351283	King_Julien	477.06	nm0056187	male	wiki	animal	protagonist	minor
madagascar_tt0351283	tt0351283	Maurice	321.53	nm0147825	male	wiki	animal	protagonist	minor
madagascar_tt0351283	tt0351283	Foosa	296.96	nm0569891	male	wiki	animal	antagonist	major
madagascar_tt0351283	tt0351283	Willie	193.03	nm0970606	male	wiki	animal		
madagascar_tt0351283	tt0351283	Skipper	164.66	nm0569891	male	wiki	animal	protagonist	minor
madagascar_tt0351283	tt0351283	Lemur_1	157.66	nm0201509	male	wiki	animal		
madagascar_tt0351283	tt0351283	Mort	140.93	nm0725200	male	wiki	animal		
madagascar_tt0351283	tt0351283	Private	117.24	nm0971017	male	wiki	animal	protagonist	minor
madagascar_tt0351283	tt0351283	Kowalski	109.28	nm1844237	male	wiki	animal	protagonist	minor
madagascar_tt0351283	tt0351283	Phil	83.37		male	fandom	animal	protagonist	minor
madagascar_tt0351283	tt0351283	Old_Lady	39.29	nm0672330	female	wiki	human		
madagascar_tt0351283	tt0351283	Spider	30.2	nm1019583	male	wiki	animal		
madagascar_tt0351283	tt0351283	Police_Horse	23.9	nm0184748	male	wiki	animal		
madagascar.3.eu_tt1277953	tt1277953	Alex	1258.67	nm0001774	male	wiki	animal	protagonist	major
madagascar.3.eu_tt1277953	tt1277953	Gloria	695.82	nm0000586	female	wiki	animal	protagonist	major
madagascar.3.eu_tt1277953	tt1277953	Marty	483.77	nm0001674	male	wiki	animal	protagonist	major
madagascar.3.eu_tt1277953	tt1277953	Melman	465.88	nm0001710	male	wiki	animal	protagonist	major
madagascar.3.eu_tt1277953	tt1277953	Stefano	443.07	nm0001737	male	wiki	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	Vitaly	434.27	nm0186505	male	wiki	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	Gia	427.59	nm1567113	female	wiki	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	Captain_Chantel_DuBois	379.75	nm0000531	female	wiki	human	antagonist	major
madagascar.3.eu_tt1277953	tt1277953	King_Julien	212.38	nm0056187	male	wiki	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	Skipper	134.51	nm0569891	male	wiki	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	Maurice	132.67	nm0147825	male	wiki	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	First_Policeman	115.53	nm0569891	male	wiki	human		
madagascar.3.eu_tt1277953	tt1277953	Horses	113.91	nm0891895	female	wiki	animal		
madagascar.3.eu_tt1277953	tt1277953	Mort	112.49	nm0725200	male	wiki	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	Casino_Security	110.03	nm0640284	male	wiki	human		
madagascar.3.eu_tt1277953	tt1277953	Mason	101.23	nm0970447	male	wiki	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	Private	95.05	nm0971017	male	wiki	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	Kid_in_Crowd	92.13	nm5086205	unknown	none	human		
madagascar.3.eu_tt1277953	tt1277953	Commandante	80.25	nm0201509	male	wiki	human		
madagascar.3.eu_tt1277953	tt1277953	Mayor_of_New_York_City	79.04	nm0640284	male	wiki	human		
madagascar.3.eu_tt1277953	tt1277953	Jonesy_the_Dog	78.58	nm3256362	unknown	none	animal		
madagascar.3.eu_tt1277953	tt1277953	Freddie_the_Dog	77.37	nm0005068	male	wiki	animal		
madagascar.3.eu_tt1277953	tt1277953	Circus_Master	74.78	nm0414365	male	wiki	human		
madagascar.3.eu_tt1277953	tt1277953	Frankie_the_Dog	73.74	nm0282080	male	wiki	animal		
madagascar.3.eu_tt1277953	tt1277953	Phil	72.57		male	fandom	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	Kowalski	69.86	nm1844237	male	wiki	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	Rico	41.96		male	fandom	animal	protagonist	minor
madagascar.3.eu_tt1277953	tt1277953	Second_Policeman	31.57	nm0970447	male	wiki	human		
madagascar.esca_tt0479952	tt0479952	Alex	1272.65	nm0001774	male	wiki	animal	protagonist	major
madagascar.esca_tt0479952	tt0479952	Gloria	723.81	nm0000586	female	wiki	animal	protagonist	major
madagascar.esca_tt0479952	tt0479952	Melman	721.6	nm0001710	male	wiki	animal	protagonist	major
madagascar.esca_tt0479952	tt0479952	Zuba	569.49	nm0005170	male	wiki	animal	protagonist	minor
madagascar.esca_tt0479952	tt0479952	Marty	542.04	nm0001674	male	wiki	animal	protagonist	major
madagascar.esca_tt0479952	tt0479952	Moto_Moto	474.06	nm1443238	male	wiki	animal		
madagascar.esca_tt0479952	tt0479952	Florrie	451.45	nm0791868	female	wiki	animal		
madagascar.esca_tt0479952	tt0479952	Alex_(Baby)	363.53	nm3175582	male	fandom	animal		
madagascar.esca_tt0479952	tt0479952	King_Julien	321.36	nm0056187	male	wiki	animal	protagonist	minor
madagascar.esca_tt0479952	tt0479952	Makunga	318.82	nm0000285	male	wiki	animal	antagonist	major
madagascar.esca_tt0479952	tt0479952	Skipper	184.48	nm0569891	male	wiki	animal	protagonist	minor
madagascar.esca_tt0479952	tt0479952	Maurice	174.17	nm0147825	male	wiki	animal		
madagascar.esca_tt0479952	tt0479952	Mort	116.03	nm0725200	male	wiki	animal		
madagascar.esca_tt0479952	tt0479952	Mason	92.09	nm0970447	male	wiki	animal		
madagascar.esca_tt0479952	tt0479952	Phil	69.03		male	fandom	animal		
madagascar.esca_tt0479952	tt0479952	Private	68.82	nm0971017	male	wiki	animal		
madagascar.esca_tt0479952	tt0479952	Rico	68.32		male	fandom	animal		
madagascar.esca_tt0479952	tt0479952	Kowalski	68.32	nm1844237	male	wiki	animal		
madagascar.esca_tt0479952	tt0479952	Teetsi	61.48	nm0851317	male	wiki	animal	antagonist	minor
madagascar.esca_tt0479952	tt0479952	Marty_(Baby)	40.04	nm1883535	male	wiki	animal		
meet.the.robins_tt0396555	tt0396555	Lewis	1721.89	nm0360743	male	fandom	human	protagonist	major
meet.the.robins_tt0396555	tt0396555	Wilbur_Robinson	761.3	nm1130617	male	wiki	human	protagonist	major
meet.the.robins_tt0396555	tt0396555	Bowler_Hat_Guy	594.14	nm0027459	male	wiki	human	antagonist	major
meet.the.robins_tt0396555	tt0396555	Michael	260.14	nm1553654	male	fandom	human		
meet.the.robins_tt0396555	tt0396555	Uncle_Fritz	250.46	nm0761969	male	wiki	human		
meet.the.robins_tt0396555	tt0396555	Lucille_Krunklehorn	238.57	nm0582418	female	wiki	human		
meet.the.robins_tt0396555	tt0396555	Franny_Robinson	233.82	nm0005474	female	wiki	human		
meet.the.robins_tt0396555	tt0396555	Grandpa_Bud	232.69	nm0027459	male	wiki	human		
meet.the.robins_tt0396555	tt0396555	Uncle_Art	189.31	nm0001842	male	wiki	human		
meet.the.robins_tt0396555	tt0396555	Mildred	180.64	nm0000291	female	wiki	human		
meet.the.robins_tt0396555	tt0396555	Carl	175.93	nm0005558	male	wiki	other		
meet.the.robins_tt0396555	tt0396555	Mr._Willerstein	153.49	nm0444786	male	wiki	human		
meet.the.robins_tt0396555	tt0396555	Cornelius_Robinson	129.13	nm0000633	male	wiki	human		
meet.the.robins_tt0396555	tt0396555	Aunt_Billie	128.92	nm1851408	unknown	none	human		
meet.the.robins_tt0396555	tt0396555	Cousin_Tallulah	128.59	nm0027459	male	wiki	human		
meet.the.robins_tt0396555	tt0396555	Frankie	117.16	nm1950901	male	wiki	animal		
meet.the.robins_tt0396555	tt0396555	Uncle_Gaston	104.85	nm2320658	male	wiki	human		
meet.the.robins_tt0396555	tt0396555	Franny_(Young)	102.31	nm1402100	female	wiki	human		
meet.the.robins_tt0396555	tt0396555	Aunt_Petunia	89.51	nm0761969	male	wiki	human		
meet.the.robins_tt0396555	tt0396555	Cousin_Laszlo	69.49	nm0761969	male	wiki	human		
meet.the.robins_tt0396555	tt0396555	Tiny_the_T-Rex	56.81	nm1853872	male	wiki	animal		
meet.the.robins_tt0396555	tt0396555	Dmitri	19.02	nm0761969	male	wiki	human		
meet.the.robins_tt0396555	tt0396555	Spike	14.93	nm0761969	male	wiki	human		
megamind_tt1001526	tt1001526	Megamind	1396.19	nm0002071	male	wiki	human	protagonist	major
megamind_tt1001526	tt1001526	Roxanne_Ritchi	1132.01	nm0275486	female	wiki	human	protagonist	major
megamind_tt1001526	tt1001526	Minion	571.11	nm0189144	male	wiki	other	protagonist	major
megamind_tt1001526	tt1001526	Hal_Stewart_/_Tighten	526.98	nm1706767	male	wiki	human	antagonist	major
megamind_tt1001526	tt1001526	Bernard	375.33	nm0001774	male	wiki	human		
megamind_tt1001526	tt1001526	Metro_Man	243.33	nm0000093	male	wiki	human	antagonist	minor
megamind_tt1001526	tt1001526	Warden	185.48	nm0799777	male	wiki	human		
megamind_tt1001526	tt1001526	Prison_Guard_2	97.18	nm0569891	male	wiki	human		
megamind_tt1001526	tt1001526	Prisoner	96.26		unknown	none	human		
megamind_tt1001526	tt1001526	School_Child_1	93.38		unknown	none	human		
megamind_tt1001526	tt1001526	Prisoner_Guard_1	76.28	nm0971017	male	wiki	human		
megamind_tt1001526	tt1001526	School_Child_2	70.49	nm3175092	male	wiki	human		
megamind_tt1001526	tt1001526	Megamind's_Mother	58.77		unknown	none	human		
megamind_tt1001526	tt1001526	Mayor	55.81	nm0443911	male	wiki	human		
megamind_tt1001526	tt1001526	Lady_Scott	50.13	nm3961654	unknown	none	human		
megamind_tt1001526	tt1001526	Crying_Baby	41.17	nm2624549	unknown	none	human		
megamind_tt1001526	tt1001526	Megamind's_Father	19.56	nm0857620	male	wiki	human		
migration_tt6495056	tt6495056	Mack_Mallard	1501.25	nm3529685	male	wiki	animal	protagonist	major
migration_tt6495056	tt6495056	Pam_Mallard	1321.7	nm0006969	female	wiki	animal	protagonist	major
migration_tt6495056	tt6495056	Dax_Mallard	887.68	nm8647189	male	fandom	animal	protagonist	major
migration_tt6495056	tt6495056	Gwen_Mallard	878.38	nm14793320	female	fandom	animal	protagonist	major
migration_tt6495056	tt6495056	Uncle_Dan	360.57	nm0000362	male	wiki	animal	protagonist	minor
migration_tt6495056	tt6495056	Chump	233.11	nm5377144	female	wiki	animal	protagonist	minor
migration_tt6495056	tt6495056	Delroy	232.23	nm1221047	male	wiki	animal	protagonist	minor
migration_tt6495056	tt6495056	Erin	180.93	nm0001406	female	wiki	animal	protagonist	minor
migration_tt6495056	tt6495056	Owl_Character	153.49		unknown	none	animal		
migration_tt6495056	tt6495056	Googoo	140.81	nm0593267	male	wiki	animal		
migration_tt6495056	tt6495056	Kim	139.6	nm5097044	female	wiki	animal		
migration_tt6495056	tt6495056	Human_Character	123.67		unknown	none	human		
migration_tt6495056	tt6495056	White_duck_character	118.95		unknown	none	animal		
migration_tt6495056	tt6495056	Human_2_character	48.09		unknown	none	human		
migration_tt6495056	tt6495056	Snail	28.11		unknown	none	animal		
minions_tt2293640	tt2293640	Kevin_the_Minion	1342.09	nm1853544	male	wiki	other	protagonist	major
minions_tt2293640	tt2293640	Bob_the_Minion	1283.78	nm1853544	male	wiki	other	protagonist	major
minions_tt2293640	tt2293640	Scarlet_Overkill	740.45	nm0000113	female	wiki	human	antagonist	major
minions_tt2293640	tt2293640	Stuart_the_Minion	732.9	nm1853544	male	wiki	other	protagonist	major
minions_tt2293640	tt2293640	Herb_Overkill	374.04	nm0358316	male	wiki	human	antagonist	minor
minions_tt2293640	tt2293640	The_Queen	361.11	nm0766837	female	wiki	human		
minions_tt2293640	tt2293640	Walter_Nelson	249.83	nm0000474	male	wiki	human		
minions_tt2293640	tt2293640	Sumo_Villain	221.35	nm0760796	male	wiki	human		
minions_tt2293640	tt2293640	Tina	201.91		female	fandom	human		
minions_tt2293640	tt2293640	News_Reporter	200.33	nm1442933	male	wiki	human		
minions_tt2293640	tt2293640	Madge_Nelson	193.11	nm0005049	female	wiki	human		
minions_tt2293640	tt2293640	Gru_(Young)	189.81	nm0136797	male	wiki	human		
minions_tt2293640	tt2293640	Minions	176.05	nm1853544	male	fandom	other	protagonist	minor
minions_tt2293640	tt2293640	Walter_Jr.	142.89	nm0064170	male	wiki	human		
minions_tt2293640	tt2293640	Royal_Advisor	122.21	nm3125329	unknown	none	human		
minions_tt2293640	tt2293640	Professor_Flux	110.53	nm0176869	male	wiki	human		
minions_tt2293640	tt2293640	VNC_Announcer	88.8	nm0064170	male	wiki	human		
minions_tt2293640	tt2293640	Fabrice	84.13	nm0742125	unknown	none	human		
minions_tt2293640	tt2293640	Tower_Guard	60.19	nm0176869	male	wiki	human		
minions.the.ris_tt5113044	tt5113044	Gru_(Young)	1239.65	nm0136797	male	wiki	human	protagonist	major
minions.the.ris_tt5113044	tt5113044	Bob_the_Minion	803.51	nm1853544	male	wiki	other	protagonist	major
minions.the.ris_tt5113044	tt5113044	Kevin_the_Minion	587.25	nm1853544	male	wiki	other	protagonist	major
minions.the.ris_tt5113044	tt5113044	Wild_Knuckles	504.13	nm0000273	male	wiki	human	protagonist	major
minions.the.ris_tt5113044	tt5113044	Stuart_the_Minion	445.11	nm1853544	male	wiki	other	protagonist	major
minions.the.ris_tt5113044	tt5113044	Otto_the_Minion	408.7	nm1853544	male	wiki	other	protagonist	major
minions.the.ris_tt5113044	tt5113044	Master_Chow	327.66	nm0000706	female	wiki	human	protagonist	minor
minions.the.ris_tt5113044	tt5113044	Belle_Bottom	234.19	nm0378245	female	wiki	human	antagonist	major
minions.the.ris_tt5113044	tt5113044	Gru's_Teacher	116.12	nm1690878	unknown	none	human		
minions.the.ris_tt5113044	tt5113044	Stronghold	111.4	nm0001803	male	wiki	human		
minions.the.ris_tt5113044	tt5113044	Svengeance	106.73	nm0000185	male	wiki	human		
minions.the.ris_tt5113044	tt5113044	Biker	97.81	nm0753526	male	wiki	human	protagonist	minor
minions.the.ris_tt5113044	tt5113044	Dr._Nefario	90.01	nm1258970	male	wiki	human	protagonist	minor
minions.the.ris_tt5113044	tt5113044	Henchman_#3	89.92	nm0224007	male	wiki	human		
minions.the.ris_tt5113044	tt5113044	Jean_Clawed	87.46	nm0000241	male	wiki	human		
minions.the.ris_tt5113044	tt5113044	Mr._Perkins	67.36	nm0004715	male	wiki	human		
minions.the.ris_tt5113044	tt5113044	Birthday_Kid	65.19	nm0675442	male	wiki	human		
minions.the.ris_tt5113044	tt5113044	Nun-Chuck	54.8	nm0005128	female	wiki	human		
minions.the.ris_tt5113044	tt5113044	Henchman_#1	47.38	nm4497202	male	wiki	human		
minions.the.ris_tt5113044	tt5113044	Henchman_#2	41.92	nm0724656	male	wiki	human		
moana_tt13622970	tt13622970	Moana	2065.27	nm7635388	female	wiki	human	protagonist	major
moana_tt13622970	tt13622970	Maui	736.9	nm0425005	male	wiki	human	protagonist	major
moana_tt13622970	tt13622970	Moni	544.34	nm12533314	male	fandom	human	protagonist	minor
moana_tt13622970	tt13622970	Loto	477.48	nm4194124	female	wiki	human	protagonist	minor
moana_tt13622970	tt13622970	Sina	363.41	nm0970122	female	wiki	human		
moana_tt13622970	tt13622970	Simea	360.99	nm16261191	female	fandom	human		
moana_tt13622970	tt13622970	Kele	354.27	nm0266713	male	wiki	human	protagonist	minor
moana_tt13622970	tt13622970	Matangi	285.87	nm10049181	female	fandom	human	antagonist	minor
moana_tt13622970	tt13622970	Pua	276.69		unknown	none	animal	protagonist	minor
moana_tt13622970	tt13622970	Chief_Tui	211.34	nm0607325	male	wiki	human		
moana_tt13622970	tt13622970	Gramma_Tala	145.85	nm1344302	female	wiki	human	protagonist	minor
moana_tt13622970	tt13622970	Tamatoa	140.06	nm1318596	male	wiki	animal	antagonist	minor
moana_tt13622970	tt13622970	Heihei	99.72	nm0876138	male	wiki	animal	protagonist	minor
moana_tt13622970	tt13622970	Tautai_Vasa	68.99	nm16774389	unknown	none	human	protagonist	minor
moana_tt3521164	tt3521164	Moana	1940.31	nm7635388	female	wiki	human	protagonist	major
moana_tt3521164	tt3521164	Maui	897.56	nm0425005	male	wiki	human	protagonist	major
moana_tt3521164	tt3521164	Gramma_Tala	279.28	nm1344302	female	wiki	human	protagonist	minor
moana_tt3521164	tt3521164	Young_Moana	276.11	nm7635388	female	wiki	human		
moana_tt3521164	tt3521164	Sina	244.62	nm0970122	female	wiki	human	protagonist	minor
moana_tt3521164	tt3521164	Chief_Tui	208.96	nm0607325	male	wiki	human	protagonist	minor
moana_tt3521164	tt3521164	Tamatoa	125.71	nm1318596	male	wiki	animal	antagonist	minor
moana_tt3521164	tt3521164	Te_Kā	84.38		unknown	none	other	antagonist	major
moana_tt3521164	tt3521164	Moni	76.74		unknown	none	human		
moana_tt3521164	tt3521164	Heihei	71.49	nm0876138	male	wiki	animal	protagonist	minor
moana_tt3521164	tt3521164	Pua	61.81		unknown	none	animal	protagonist	minor
moana_tt3521164	tt3521164	Te_Fiti	55.56		female	fandom	human		
moana_tt3521164	tt3521164	Shark_Maui	44.63	nm0425005	male	wiki	animal		
moana_tt3521164	tt3521164	Kakamora	39.71		unknown	none	other	antagonist	minor
moana_tt3521164	tt3521164	Kotu	18.27		unknown	none	other		
moana_tt3521164	tt3521164	Hawk_Maui	15.01	nm0425005	male	wiki	animal		
moana_tt3521164	tt3521164	Eight-Eyed_Bats	3.67		unknown	none	animal		
monster.house_tt0385880	tt0385880	DJ_Walters	1400.97	nm1102053	male	wiki	human	protagonist	major
monster.house_tt0385880	tt0385880	Chowder	1018.92	nm1348102	male	wiki	human	protagonist	major
monster.house_tt0385880	tt0385880	Jenny_Bennett	705.4	nm1682400	female	wiki	human	protagonist	major
monster.house_tt0385880	tt0385880	Horace_Nebbercracker	319.62	nm0000114	male	wiki	human		
monster.house_tt0385880	tt0385880	Zee	228.13	nm0350454	female	wiki	human		
monster.house_tt0385880	tt0385880	Officer_Lister	159.69	nm0134244	male	wiki	human		
monster.house_tt0385880	tt0385880	Officer_Landers	151.89	nm0416673	male	wiki	human		
monster.house_tt0385880	tt0385880	Bones	140.54	nm0005134	male	wiki	human		
monster.house_tt0385880	tt0385880	Reginald_"Skull"_Skulinski	104.47	nm1417647	male	wiki	human		
monster.house_tt0385880	tt0385880	Mrs._Walters	81.88	nm0001573	female	wiki	human		
monster.house_tt0385880	tt0385880	Constance_Nebbercracker	67.3		female	fandom	human	antagonist	major
monster.house_tt0385880	tt0385880	Mr._Walters	62.36	nm0929609	male	wiki	human		
monster.house_tt0385880	tt0385880	Eliza	59.06		female	fandom	human		
monsters.inc._tt0198781	tt0198781	Sulley_/_James_P._Sullivan	1756.25	nm0000422	male	wiki	other	protagonist	major
monsters.inc._tt0198781	tt0198781	Mike_Wazowski	1440.98	nm0000345	male	wiki	other	protagonist	major
monsters.inc._tt0198781	tt0198781	Boo	510.68	nm0316701	female	wiki	human	protagonist	major
monsters.inc._tt0198781	tt0198781	Randall_Boggs	388.05	nm0000114	male	wiki	other	antagonist	major
monsters.inc._tt0198781	tt0198781	Waternoose	312.35	nm0000336	male	wiki	other	antagonist	major
monsters.inc._tt0198781	tt0198781	Bile	157.53	nm0682066	male	wiki	other		
monsters.inc._tt0198781	tt0198781	Celia_Mae	149.36	nm0000236	female	wiki	other		
monsters.inc._tt0198781	tt0198781	Fungus	142.89	nm0000568	male	wiki	other		
monsters.inc._tt0198781	tt0198781	Chalooby	139.64		male	fandom	other		
monsters.inc._tt0198781	tt0198781	Roz	112.49	nm0677037	female	fandom	other	protagonist	minor
monsters.inc._tt0198781	tt0198781	Yeti	103.14	nm0001652	male	wiki	other		
monsters.inc._tt0198781	tt0198781	Smitty	95.68	nm0314870	male	wiki	other		
monsters.inc._tt0198781	tt0198781	Needleman	90.51	nm0314870	male	wiki	other		
monsters.inc._tt0198781	tt0198781	Pete	73.07	nm0710020	male	wiki	other		
monsters.inc._tt0198781	tt0198781	Floor_Manager	68.86	nm0839915	male	wiki	other		
monsters.inc._tt0198781	tt0198781	George	63.52	nm0085499	male	wiki	other		
monsters.inc._tt0198781	tt0198781	Rex	51.76	nm0001728	male	wiki	other		
monsters.inc._tt0198781	tt0198781	Tony	34.58	nm0702925	male	wiki	other		
monsters.inc._tt0198781	tt0198781	Sushi_Chef	32.66	nm0348562	male	wiki	other		
monsters.inc._tt0198781	tt0198781	Charlie	25.82	nm0698413	male	wiki	other		
monsters.inc._tt0198781	tt0198781	Ms._Flint	23.9	nm0001372	female	wiki	other		
monsters.univer_tt1453405	tt1453405	Mike_Wazowski	2024.61	nm0000345	male	wiki	other	protagonist	major
