movie_id	movie_imdb	character	seconds
dog.man_tt10954718	tt10954718	Surfer	5.09
dog.man_tt10954718	tt10954718	Big_Jim	28.11
dog.man_tt10954718	tt10954718	Mr._Whiskers	7.30
dog.man_tt10954718	tt10954718	Fish	201.91
dog.man_tt10954718	tt10954718	Scientist	47.13
dog.man_tt10954718	tt10954718	Dippy	22.90
dog.man_tt10954718	tt10954718	Janet	17.68
dog.man_tt10954718	tt10954718	Rocco	18.69
dog.man_tt10954718	tt10954718	Grampa	61.39
dog.man_tt10954718	tt10954718	Flippy_the_Fish	27.82
dog.man_tt10954718	tt10954718	Apartment_Building	2.38
dog.man_tt10954718	tt10954718	3D_Guy	1.50
dog.man_tt10954718	tt10954718	Ice_Cream_Building	5.30
elemental_tt15789038	tt15789038	Bernie_Lumen	823.53
elemental_tt15789038	tt15789038	Cinder_Lumen	465.01
elemental_tt15789038	tt15789038	Clod	111.57
elemental_tt15789038	tt15789038	Wood_Immigration_Official	49.59
elemental_tt15789038	tt15789038	Eddy_Ripple	48.76
elemental_tt15789038	tt15789038	Alan_Ripple	209.17
elemental_tt15789038	tt15789038	Polo_Ripple	53.01
elemental_tt15789038	tt15789038	Marco_Ripple	109.07
elemental_tt15789038	tt15789038	Brook_Ripple	140.97
elemental_tt15789038	tt15789038	Lutz	29.24
elemental_tt15789038	tt15789038	Lake_Ripple	172.63
elemental_tt15789038	tt15789038	Ember_Lumen	759.92
elemental_tt15789038	tt15789038	Gale_Cumulus	128.34
elemental_tt15789038	tt15789038	Ember_(Big_Kid)	554.76
elemental_tt15789038	tt15789038	Ember_(Little_Kid)	1065.23
elemental_tt15789038	tt15789038	Flarry	187.15
elemental_tt15789038	tt15789038	Flarietta	91.34
elemental_tt15789038	tt15789038	Wade_Ripple	875.79
elemental_tt15789038	tt15789038	Fern_Grouchwood	20.69
elemental_tt15789038	tt15789038	Harold	44.38
elemental_tt15789038	tt15789038	Doorman	12.18
elemental_tt15789038	tt15789038	Ghibli	10.05
elio_tt4900148	tt4900148	Olga_Solis	799.96
elio_tt4900148	tt4900148	Elio_Solis	2328.57
elio_tt4900148	tt4900148	Colonel_Markwell	48.84
elio_tt4900148	tt4900148	Bryce	210.71
elio_tt4900148	tt4900148	Caleb	48.42
elio_tt4900148	tt4900148	Gunther_Melmac	72.66
elio_tt4900148	tt4900148	Ambassador_Mira	70.90
elio_tt4900148	tt4900148	OOOOO	180.85
elio_tt4900148	tt4900148	Ambassador_Questa	159.95
elio_tt4900148	tt4900148	Ambassador_Helix	203.04
elio_tt4900148	tt4900148	Ambassador_Tegmen	16.68
elio_tt4900148	tt4900148	Ambassador_Grigon	262.22
elio_tt4900148	tt4900148	Aquarii	19.64
elio_tt4900148	tt4900148	Turais	10.14
elio_tt4900148	tt4900148	Glordon	307.35
emoji.movie_tt4877122	tt4877122	Nerd_Emoji	45.50
emoji.movie_tt4877122	tt4877122	Alex	184.85
emoji.movie_tt4877122	tt4877122	Travis	111.44
emoji.movie_tt4877122	tt4877122	Akiko_Glitter	73.16
emoji.movie_tt4877122	tt4877122	Addie	101.06
emoji.movie_tt4877122	tt4877122	Mr._Schnoebelen	41.79
emoji.movie_tt4877122	tt4877122	Poop_Jr.	32.74
emoji.movie_tt4877122	tt4877122	Angel	90.21
emoji.movie_tt4877122	tt4877122	Devil_Steven	98.72
emoji.movie_tt4877122	tt4877122	Smiler	275.23
emoji.movie_tt4877122	tt4877122	Poop	104.73
emoji.movie_tt4877122	tt4877122	Hysterical_Laughter	159.24
emoji.movie_tt4877122	tt4877122	Mel_Meh	411.37
emoji.movie_tt4877122	tt4877122	Laughter	99.60
emoji.movie_tt4877122	tt4877122	Gene	1368.16
emoji.movie_tt4877122	tt4877122	Cat_Heart_Eyes	65.98
emoji.movie_tt4877122	tt4877122	Rocket	11.43
emoji.movie_tt4877122	tt4877122	Hi-5	831.41
emoji.movie_tt4877122	tt4877122	Flamenca	13.18
emoji.movie_tt4877122	tt4877122	Heart_Eyes	34.08
emoji.movie_tt4877122	tt4877122	Thumbs_Up	17.52
emoji.movie_tt4877122	tt4877122	Fist_Bump	14.31
emoji.movie_tt4877122	tt4877122	Gavel	37.45
emoji.movie_tt4877122	tt4877122	Mary_Meh	325.16
emoji.movie_tt4877122	tt4877122	Reggie_Ram_Tech	45.13
emoji.movie_tt4877122	tt4877122	Pizza	8.55
emoji.movie_tt4877122	tt4877122	Ronnie_Ram_Tech	19.89
emoji.movie_tt4877122	tt4877122	Ram_Tech_Bouncer	29.28
emoji.movie_tt4877122	tt4877122	Alien	19.56
emoji.movie_tt4877122	tt4877122	Broom	2.04
emoji.movie_tt4877122	tt4877122	Spam	20.85
emoji.movie_tt4877122	tt4877122	Trojan_Horse	5.51
emoji.movie_tt4877122	tt4877122	Trojan_Soldier	7.09
emoji.movie_tt4877122	tt4877122	Jailbreak	772.73
encanto_tt2953050	tt2953050	Mirabel_(Young)	322.78
encanto_tt2953050	tt2953050	Abuela_Alma	663.12
encanto_tt2953050	tt2953050	Character_2	165.67
encanto_tt2953050	tt2953050	Pedro_Madrigal	70.20
encanto_tt2953050	tt2953050	Mariano_Guzman	111.95
encanto_tt2953050	tt2953050	*Town_Kids	204.91
encanto_tt2953050	tt2953050	Agustin_Madrigal	200.32
encanto_tt2953050	tt2953050	Luisa_Madrigal	336.21
encanto_tt2953050	tt2953050	Mirabel_Madrigal	1794.75
encanto_tt2953050	tt2953050	Antonio_Madrigal	295.84
encanto_tt2953050	tt2953050	Isabela_Madrigal	355.73
encanto_tt2953050	tt2953050	Coffee_Kid	105.06
encanto_tt2953050	tt2953050	Julieta_Madrigal	361.82
encanto_tt2953050	tt2953050	Camilo_Madrigal	251.79
encanto_tt2953050	tt2953050	Dolores_Madrigal	239.57
encanto_tt2953050	tt2953050	Pepa_Madrigal	286.24
encanto_tt2953050	tt2953050	Felix_Madrigal	209.33
encanto_tt2953050	tt2953050	Bruno_Madrigal	385.93
encanto_tt2953050	tt2953050	*Donkeys	70.28
encanto_tt2953050	tt2953050	Senora_Guzman	30.99
encanto_tt2953050	tt2953050	Character_1	47.92
encanto_tt2953050	tt2953050	Osvaldo	107.19
encanto_tt2953050	tt2953050	Old_Arturo	21.40
encanto_tt2953050	tt2953050	Pico	30.28
encanto_tt2953050	tt2953050	Capybara	24.19
enchanted_tt0461770	tt0461770	Queen_Narissa_(Animated)	135.68
enchanted_tt0461770	tt0461770	Nathaniel_(Animated)	95.47
enchanted_tt0461770	tt0461770	Prince_Edward_(Live)	625.88
enchanted_tt0461770	tt0461770	Forest_Owl	15.68
enchanted_tt0461770	tt0461770	Giselle_(Animated)	214.76
enchanted_tt0461770	tt0461770	Forest_Deer	48.30
enchanted_tt0461770	tt0461770	Forest_Birds	21.73
enchanted_tt0461770	tt0461770	Pip_(Animated)	63.94
enchanted_tt0461770	tt0461770	Bunny	31.95
enchanted_tt0461770	tt0461770	Turtle	17.52
enchanted_tt0461770	tt0461770	Hedgehogs	10.97
enchanted_tt0461770	tt0461770	Pip_(Live)	87.50
enchanted_tt0461770	tt0461770	Fox	10.84
enchanted_tt0461770	tt0461770	Troll	28.74
enchanted_tt0461770	tt0461770	Morgan_Philip	343.22
enchanted_tt0461770	tt0461770	Destiny_(Animated)	16.68
enchanted_tt0461770	tt0461770	Robert_Philip	1400.77
enchanted_tt0461770	tt0461770	Giselle_(Live)	1573.57
enchanted_tt0461770	tt0461770	Nathaniel_(Live)	246.16
enchanted_tt0461770	tt0461770	Phoebe_Banks	127.21
enchanted_tt0461770	tt0461770	Ethan_Banks	113.03
enchanted_tt0461770	tt0461770	Nancy_Tremaine	291.21
enchanted_tt0461770	tt0461770	Sam	93.38
enchanted_tt0461770	tt0461770	Queen_Narissa_(Live)	107.98
enchanted_tt0461770	tt0461770	Queen_Narissa_as_a_Dragon	39.16
epic_tt0848537	tt0848537	Father	164.79
epic_tt0848537	tt0848537	Bomba	242.91
epic_tt0848537	tt0848537	Dagda	52.68
epic_tt0848537	tt0848537	Nod	702.08
epic_tt0848537	tt0848537	Ronin	637.30
epic_tt0848537	tt0848537	Jinn_Flower	20.02
epic_tt0848537	tt0848537	Taxi_Driver	17.10
epic_tt0848537	tt0848537	MK_(Mary_Katherine)	1255.96
epic_tt0848537	tt0848537	Ozzi_(Dog)	57.35
epic_tt0848537	tt0848537	Thistle_Jinn	8.30
epic_tt0848537	tt0848537	Jinn_Mom	22.69
epic_tt0848537	tt0848537	Marigold_Girl	55.97
epic_tt0848537	tt0848537	Queen_Tara	183.35
epic_tt0848537	tt0848537	*Mandrake's_Minions	21.52
epic_tt0848537	tt0848537	Mandrake	185.81
epic_tt0848537	tt0848537	Pinecone_Jinn	14.14
epic_tt0848537	tt0848537	Purple_Flower_Girl	12.60
epic_tt0848537	tt0848537	Nod's_Bird	37.66
epic_tt0848537	tt0848537	Stickman_Jockey	4.71
epic_tt0848537	tt0848537	Mub	99.14
epic_tt0848537	tt0848537	Grub	24.27
epic_tt0848537	tt0848537	Bufo's_Goon	12.51
epic_tt0848537	tt0848537	Bufo	65.86
epic_tt0848537	tt0848537	Berry_Lady	15.43
epic_tt0848537	tt0848537	Character_1	21.27
epic_tt0848537	tt0848537	Mouse	21.69
epic_tt0848537	tt0848537	Old_Snail	9.80
epic_tt0848537	tt0848537	Dandelion_Jinn	5.05
epic_tt0848537	tt0848537	Pink_Flower_Girl	4.55
epic_tt0848537	tt0848537	Nim_Galuu	180.60
epic_tt0848537	tt0848537	Mary_Katherine_with_Mask	20.98
epic_tt0848537	tt0848537	Mandrake's_Creature	30.24
fantasia.2000_tt0120910	tt0120910	Donald_Duck	98.01
fantasia.2000_tt0120910	tt0120910	Mickey_Mouse	268.73
fantasia.2000_tt0120910	tt0120910	Character_8	36.37
fantasia.2000_tt0120910	tt0120910	Character_2	48.05
fantasia.2000_tt0120910	tt0120910	Flamingo	48.67
fantasia.2000_tt0120910	tt0120910	Character_3	41.83
fantasia.2000_tt0120910	tt0120910	Character_7	28.15
fantasia.2000_tt0120910	tt0120910	Character_20	5.34
fantasia.2000_tt0120910	tt0120910	Character_16	88.17
fantasia.2000_tt0120910	tt0120910	Character_5	74.03
fantasia.2000_tt0120910	tt0120910	Character_6	12.76
fantasia.2000_tt0120910	tt0120910	Character_12	19.64
fantasia.2000_tt0120910	tt0120910	Character_10	29.07
fantasia.2000_tt0120910	tt0120910	Character_17	25.36
fantasia.2000_tt0120910	tt0120910	Character_11	25.57
fantasia.2000_tt0120910	tt0120910	Character_19	19.77
fantasia.2000_tt0120910	tt0120910	Character_18	29.74
fantasia.2000_tt0120910	tt0120910	Character_13	79.54
fantasia.2000_tt0120910	tt0120910	Bird	3.88
fantasia.2000_tt0120910	tt0120910	Character_14	54.60
fantasia.2000_tt0120910	tt0120910	Character_4	72.66
fantasia.2000_tt0120910	tt0120910	Character_9	67.48
fantasia.2000_tt0120910	tt0120910	Character_1	37.91
fantasia.2000_tt0120910	tt0120910	Rabbit	6.92
fantasia.2000_tt0120910	tt0120910	Character_15	32.28
fantasia.2000_tt0120910	tt0120910	Daisy_Duck	49.76
fantasia_tt0032455	tt0032455	Horns_2	127.54
fantasia_tt0032455	tt0032455	Horns	60.73
fantasia_tt0032455	tt0032455	Pink_Unicorn	23.27
fantasia_tt0032455	tt0032455	Pony	75.37
fantasia_tt0032455	tt0032455	Girl_2	75.83
fantasia_tt0032455	tt0032455	Mickey_Mouse	263.60
fantasia_tt0032455	tt0032455	Red	17.10
fantasia_tt0032455	tt0032455	Purple	35.33
fantasia_tt0032455	tt0032455	Black_Pony	54.51
fantasia_tt0032455	tt0032455	T_Rex	47.55
fantasia_tt0032455	tt0032455	Dinosaur	51.63
fantasia_tt0032455	tt0032455	Hippo	172.96
fantasia_tt0032455	tt0032455	Unicorn	38.91
fantasia_tt0032455	tt0032455	Cherub	272.23
fantasia_tt0032455	tt0032455	Horse	57.81
fantasia_tt0032455	tt0032455	Bird_2	116.24
fantasia_tt0032455	tt0032455	Girl_1	87.71
fantasia_tt0032455	tt0032455	Character_1	87.13
fantasia_tt0032455	tt0032455	Dionysus	75.99
fantasia_tt0032455	tt0032455	Donkey	54.64
fantasia_tt0032455	tt0032455	Elephant	77.16
fantasia_tt0032455	tt0032455	Crocodile	102.39
fantasia_tt0032455	tt0032455	Bird	2.59
finding.dory_tt2277860	tt2277860	Dory_(Young)	180.35
finding.dory_tt2277860	tt2277860	Jenny	229.77
finding.dory_tt2277860	tt2277860	Charlie	213.55
finding.dory_tt2277860	tt2277860	Husband_Fish_(Stan)	51.84
finding.dory_tt2277860	tt2277860	Dory_(Tween)	172.21
finding.dory_tt2277860	tt2277860	Sunfish	6.59
finding.dory_tt2277860	tt2277860	Dory	1172.97
finding.dory_tt2277860	tt2277860	Marlin	546.80
finding.dory_tt2277860	tt2277860	Nemo	453.45
finding.dory_tt2277860	tt2277860	Chickenfish	19.69
finding.dory_tt2277860	tt2277860	Squirt	11.01
finding.dory_tt2277860	tt2277860	Passenger_Carl	15.77
finding.dory_tt2277860	tt2277860	Hank	305.06
finding.dory_tt2277860	tt2277860	Rudder	132.72
finding.dory_tt2277860	tt2277860	Fluke	112.36
finding.dory_tt2277860	tt2277860	Gerald	40.29
finding.dory_tt2277860	tt2277860	Destiny	205.46
finding.dory_tt2277860	tt2277860	Becky	35.33
finding.dory_tt2277860	tt2277860	Bloat	7.26
finding.nemo_tt0266543	tt0266543	Marlin	1145.81
finding.nemo_tt0266543	tt0266543	Coral	177.05
finding.nemo_tt0266543	tt0266543	Nemo	631.38
finding.nemo_tt0266543	tt0266543	Bob	62.06
finding.nemo_tt0266543	tt0266543	Ted	69.78
finding.nemo_tt0266543	tt0266543	Bill	61.85
finding.nemo_tt0266543	tt0266543	Sheldon	111.86
finding.nemo_tt0266543	tt0266543	Pearl	100.89
finding.nemo_tt0266543	tt0266543	Tad	42.08
finding.nemo_tt0266543	tt0266543	Mr._Johanson	0.96
finding.nemo_tt0266543	tt0266543	Mr._Ray	9.93
finding.nemo_tt0266543	tt0266543	Gurgle	203.75
finding.nemo_tt0266543	tt0266543	Deb_/_Flo	130.13
finding.nemo_tt0266543	tt0266543	Bubbles	187.98
finding.nemo_tt0266543	tt0266543	Dory	811.69
finding.nemo_tt0266543	tt0266543	Bruce	142.43
finding.nemo_tt0266543	tt0266543	Crush	84.33
finding.nemo_tt0266543	tt0266543	Dentist	61.77
finding.nemo_tt0266543	tt0266543	Bloat	213.09
finding.nemo_tt0266543	tt0266543	Peach	34.08
finding.nemo_tt0266543	tt0266543	Jacques	11.18
finding.nemo_tt0266543	tt0266543	Nigel	117.74
finding.nemo_tt0266543	tt0266543	Darla	96.97
finding.nemo_tt0266543	tt0266543	Black-white_fish	177.55
finding.nemo_tt0266543	tt0266543	Squirt	42.04
finding.nemo_tt0266543	tt0266543	Seagulls	18.64
flushed.away_tt0424095	tt0424095	Roddy_St._James	1870.20
flushed.away_tt0424095	tt0424095	Action_Figure	13.51
flushed.away_tt0424095	tt0424095	Shocky	107.57
flushed.away_tt0424095	tt0424095	Rita_Malone	938.48
flushed.away_tt0424095	tt0424095	Sid	230.02
flushed.away_tt0424095	tt0424095	Ladykiller	16.06
flushed.away_tt0424095	tt0424095	Whitey	286.91
flushed.away_tt0424095	tt0424095	Liam	62.85
flushed.away_tt0424095	tt0424095	Artist	24.73
flushed.away_tt0424095	tt0424095	Spike	235.99
flushed.away_tt0424095	tt0424095	Fat_Barry	43.96
flushed.away_tt0424095	tt0424095	Goldfish	17.64
flushed.away_tt0424095	tt0424095	Fly	9.63
flushed.away_tt0424095	tt0424095	Rita's_Little_Sister	30.66
flushed.away_tt0424095	tt0424095	Rita's_Dad	65.98
flushed.away_tt0424095	tt0424095	Rita's_Sister_#2	54.26
flushed.away_tt0424095	tt0424095	Prophet_(Harold)	32.70
flushed.away_tt0424095	tt0424095	Fergus	38.87
flushed.away_tt0424095	tt0424095	Tex	13.39
flushed.away_tt0424095	tt0424095	Edna	12.30
flushed.away_tt0424095	tt0424095	Rita's_Mum	81.46
flushed.away_tt0424095	tt0424095	Policeman_(Colin)	31.32
flushed.away_tt0424095	tt0424095	Rita's_Grandma	33.33
flushed.away_tt0424095	tt0424095	Pegleg	24.86
flushed.away_tt0424095	tt0424095	Thimblenose_Ted	17.93
flushed.away_tt0424095	tt0424095	Rita's_Sister_#3	37.66
flushed.away_tt0424095	tt0424095	The_Toad	343.43
flushed.away_tt0424095	tt0424095	Tadpole	24.27
flushed.away_tt0424095	tt0424095	Henchfrog_#1	168.59
flushed.away_tt0424095	tt0424095	Le_Frog	85.25
flushed.away_tt0424095	tt0424095	Marcel	13.05
fox.and.the.hou_tt0082406	tt0082406	Big_Mama	370.50
fox.and.the.hou_tt0082406	tt0082406	Chief	358.11
fox.and.the.hou_tt0082406	tt0082406	Tod_(Young)	536.70
fox.and.the.hou_tt0082406	tt0082406	Boomer	215.76
fox.and.the.hou_tt0082406	tt0082406	Dinky	177.34
fox.and.the.hou_tt0082406	tt0082406	Squeaks	53.09
fox.and.the.hou_tt0082406	tt0082406	Widow_Tweed	329.00
fox.and.the.hou_tt0082406	tt0082406	Vixey	239.45
fox.and.the.hou_tt0082406	tt0082406	Amos_Slade	299.01
fox.and.the.hou_tt0082406	tt0082406	Copper_(Young)	286.79
fox.and.the.hou_tt0082406	tt0082406	Copper	415.33
fox.and.the.hou_tt0082406	tt0082406	Tod	628.00
fox.and.the.hou_tt0082406	tt0082406	Porcupine	48.26
fox.and.the.hou_tt0082406	tt0082406	Badger	20.19
fox.and.the.hou_tt0082406	tt0082406	Mr._Digger	22.94
fox.and.the.hou_tt0082406	tt0082406	The_Bear	43.63
frozen.ii_tt4520988	tt4520988	Elsa_(Young)	164.00
frozen.ii_tt4520988	tt4520988	Anna_(Young)	230.98
frozen.ii_tt4520988	tt4520988	King_Agnarr	116.66
frozen.ii_tt4520988	tt4520988	Queen_Iduna	196.32
frozen.ii_tt4520988	tt4520988	Ryder	177.89
frozen.ii_tt4520988	tt4520988	Yelana	172.21
frozen.ii_tt4520988	tt4520988	Lieutenant_Mattias	232.48
frozen.ii_tt4520988	tt4520988	Kai	34.78
frozen.ii_tt4520988	tt4520988	Agnarr_(Young)	78.87
frozen.ii_tt4520988	tt4520988	Halima	27.53
frozen.ii_tt4520988	tt4520988	Arendellian_Soldier	70.03
frozen.ii_tt4520988	tt4520988	Honeymaren	176.38
frozen.ii_tt4520988	tt4520988	Kristoff	665.87
frozen.ii_tt4520988	tt4520988	Sven	373.92
frozen.ii_tt4520988	tt4520988	Elsa	1457.92
frozen.ii_tt4520988	tt4520988	Olaf	600.89
frozen.ii_tt4520988	tt4520988	Anna	1511.68
frozen.ii_tt4520988	tt4520988	Oaken	17.02
frozen.ii_tt4520988	tt4520988	Pabbie	39.04
frozen.ii_tt4520988	tt4520988	King_Runeard	25.82
frozen.ii_tt4520988	tt4520988	Bulda	7.59
frozen_tt2294629	tt2294629	Kristoff	925.30
frozen_tt2294629	tt2294629	Hans	491.20
frozen_tt2294629	tt2294629	Sven	341.42
frozen_tt2294629	tt2294629	Anna	590.26
frozen_tt2294629	tt2294629	Kristoff_(Young)	54.64
frozen_tt2294629	tt2294629	Oaken	61.90
frozen_tt2294629	tt2294629	Elsa_(Young)	130.76
frozen_tt2294629	tt2294629	Anna_(Preteen)	1050.97
frozen_tt2294629	tt2294629	Anna_(Young)	222.22
frozen_tt2294629	tt2294629	Elsa_(Teen)	20.35
frozen_tt2294629	tt2294629	Olaf	448.24
frozen_tt2294629	tt2294629	Elsa	849.22
frozen_tt2294629	tt2294629	King	114.11
frozen_tt2294629	tt2294629	Queen	143.02
frozen_tt2294629	tt2294629	Bulda	157.37
frozen_tt2294629	tt2294629	Gothi	170.80
frozen_tt2294629	tt2294629	Pabbie	45.71
frozen_tt2294629	tt2294629	Kai	89.51
frozen_tt2294629	tt2294629	German_Dignitary	70.90
frozen_tt2294629	tt2294629	Gerda	45.96
frozen_tt2294629	tt2294629	Spanish_Dignitary	77.74
frozen_tt2294629	tt2294629	Duke_Of_Weselton	136.68
frozen_tt2294629	tt2294629	Irish_Dignitary	48.05
frozen_tt2294629	tt2294629	Horse	51.72
frozen_tt2294629	tt2294629	Bishop	16.98
frozen_tt2294629	tt2294629	Baby_Troll	33.12
frozen_tt2294629	tt2294629	Cliff	40.42
garfield_tt5779228	tt5779228	Jon_Arbuckle	503.80
garfield_tt5779228	tt5779228	Garfield	2100.64
garfield_tt5779228	tt5779228	Vito	23.15
garfield_tt5779228	tt5779228	Lactose_Farms_Phone_Operator_#2	43.54
garfield_tt5779228	tt5779228	Maria	28.86
garfield_tt5779228	tt5779228	Vic	1015.39
garfield_tt5779228	tt5779228	Pound_Worker	19.23
garfield_tt5779228	tt5779228	Dr._Liz_Wilson	5.92
garfield_tt5779228	tt5779228	Roland	167.13
garfield_tt5779228	tt5779228	Nolan	129.71
garfield_tt5779228	tt5779228	Barry	12.39
garfield_tt5779228	tt5779228	Jinx	305.18
garfield_tt5779228	tt5779228	Snickers	17.93
garfield_tt5779228	tt5779228	Olivia	31.95
garfield_tt5779228	tt5779228	Ethel	107.44
garfield_tt5779228	tt5779228	Lactose_Farms_Phone_Operator_#1	36.16
garfield_tt5779228	tt5779228	Busboy	13.97
garfield_tt5779228	tt5779228	Marge	156.62
gforce_tt0436339	tt0436339	Hurley	450.37
gforce_tt0436339	tt0436339	Darwin	957.46
gforce_tt0436339	tt0436339	Speckles	92.68
gforce_tt0436339	tt0436339	Blaster	524.90
gforce_tt0436339	tt0436339	Juarez	405.45
gforce_tt0436339	tt0436339	Bucky	105.15
gnomeo..juliet_tt0377981	tt0377981	Benny	364.36
gnomeo..juliet_tt0377981	tt0377981	Lord_Redbrick	311.27
gnomeo..juliet_tt0377981	tt0377981	Conjoined_Gnome_Left	97.89
gnomeo..juliet_tt0377981	tt0377981	Mankini_Gnome	27.74
gnomeo..juliet_tt0377981	tt0377981	Fishing_Gnome	67.53
gnomeo..juliet_tt0377981	tt0377981	Stone_Fish	17.68
gnomeo..juliet_tt0377981	tt0377981	Bunny	53.68
gnomeo..juliet_tt0377981	tt0377981	Tybalt	206.79
gnomeo..juliet_tt0377981	tt0377981	Fawn	138.30
gnomeo..juliet_tt0377981	tt0377981	Lady_Bluebury	199.24
gnomeo..juliet_tt0377981	tt0377981	Dolly_Gnome	98.47
gnomeo..juliet_tt0377981	tt0377981	Gnomeo	1004.79
gnomeo..juliet_tt0377981	tt0377981	Juliet	894.06
gnomeo..juliet_tt0377981	tt0377981	Nanette	282.57
gnomeo..juliet_tt0377981	tt0377981	Conjoined_Gnome_Right	40.21
gnomeo..juliet_tt0377981	tt0377981	Paris	89.92
gnomeo..juliet_tt0377981	tt0377981	Flamingo	135.18
gnomeo..juliet_tt0377981	tt0377981	Call_Me_Doll	17.06
good.dinosaur_tt1979388	tt1979388	Poppa	273.52
good.dinosaur_tt1979388	tt1979388	Young_Arlo	313.81
good.dinosaur_tt1979388	tt1979388	Momma	133.51
good.dinosaur_tt1979388	tt1979388	Young_Libby	64.27
good.dinosaur_tt1979388	tt1979388	Arlo	1440.94
good.dinosaur_tt1979388	tt1979388	Buck	50.34
good.dinosaur_tt1979388	tt1979388	Spot	655.36
good.dinosaur_tt1979388	tt1979388	Tetrapodophis	19.69
good.dinosaur_tt1979388	tt1979388	Coldfront	15.18
good.dinosaur_tt1979388	tt1979388	Pet_Collector	37.37
good.dinosaur_tt1979388	tt1979388	Thunderclap	92.34
good.dinosaur_tt1979388	tt1979388	Downpour	5.00
good.dinosaur_tt1979388	tt1979388	Nash	188.35
good.dinosaur_tt1979388	tt1979388	Ramsey	243.58
good.dinosaur_tt1979388	tt1979388	Butch	231.86
good.dinosaur_tt1979388	tt1979388	Bubbha	35.37
good.dinosaur_tt1979388	tt1979388	Lurleane	41.50
good.dinosaur_tt1979388	tt1979388	Cave_Family_mother	50.97
good.dinosaur_tt1979388	tt1979388	Cave_Family_Father	60.35
good.dinosaur_tt1979388	tt1979388	Cave_Family_son	50.88
great.mouse.det_tt0091149	tt0091149	Olivia_Flaversham	506.25
great.mouse.det_tt0091149	tt0091149	Hiram_Flaversham	144.48
great.mouse.det_tt0091149	tt0091149	Thug_1	109.53
great.mouse.det_tt0091149	tt0091149	Fidget	186.06
great.mouse.det_tt0091149	tt0091149	Basil_of_Baker_Street	868.70
great.mouse.det_tt0091149	tt0091149	Dr._David_Q_Dawson	780.65
great.mouse.det_tt0091149	tt0091149	Mrs._Judson	67.32
great.mouse.det_tt0091149	tt0091149	Professor_Ratigan	600.72
great.mouse.det_tt0091149	tt0091149	Lady_Mouse	29.36
great.mouse.det_tt0091149	tt0091149	Thug_3	114.16
great.mouse.det_tt0091149	tt0091149	Bartholomew	62.48
great.mouse.det_tt0091149	tt0091149	Thug_2	57.27
great.mouse.det_tt0091149	tt0091149	Mouse_Queen	105.52
great.mouse.det_tt0091149	tt0091149	Robot_Queen	66.15
great.mouse.det_tt0091149	tt0091149	Thug_4	3.55
great.mouse.det_tt0091149	tt0091149	Felicia	41.75
great.mouse.det_tt0091149	tt0091149	Toby	91.51
great.mouse.det_tt0091149	tt0091149	Bar_Maid	44.71
great.mouse.det_tt0091149	tt0091149	Miss_Kitty_Mouse	77.41
grinch_tt2709692	tt2709692	Groopert	322.57
grinch_tt2709692	tt2709692	Ozzy	151.03
grinch_tt2709692	tt2709692	Bricklebaum	123.33
grinch_tt2709692	tt2709692	Cindy-Lou_Who	597.39
grinch_tt2709692	tt2709692	Axl	100.39
grinch_tt2709692	tt2709692	Grinch	1143.56
grinch_tt2709692	tt2709692	Max	418.29
grinch_tt2709692	tt2709692	Donna_Who	259.09
grinch_tt2709692	tt2709692	Izzy	67.86
grinch_tt2709692	tt2709692	Fred	141.60
gullivers.trave_tt0031397	tt0031397	Character_4	198.23
gullivers.trave_tt0031397	tt0031397	Gabby	646.81
gullivers.trave_tt0031397	tt0031397	Character_1	222.36
gullivers.trave_tt0031397	tt0031397	Character_5	100.53
gullivers.trave_tt0031397	tt0031397	Character_2	216.78
gullivers.trave_tt0031397	tt0031397	Character_6	54.19
gullivers.trave_tt0031397	tt0031397	Character_8	73.77
gullivers.trave_tt0031397	tt0031397	King_Little	513.95
gullivers.trave_tt0031397	tt0031397	King_Bombo	362.23
gullivers.trave_tt0031397	tt0031397	Princess_Glory	115.82
gullivers.trave_tt0031397	tt0031397	Prince_David	111.18
gullivers.trave_tt0031397	tt0031397	Bluebirds	83.12
gullivers.trave_tt0031397	tt0031397	Character_9	20.99
gullivers.trave_tt0031397	tt0031397	Character_11	45.25
gullivers.trave_tt0031397	tt0031397	Character_3	143.91
gullivers.trave_tt0031397	tt0031397	White_bird	69.40
gullivers.trave_tt0031397	tt0031397	Character_7	35.24
gullivers.trave_tt0031397	tt0031397	Character_10	23.79
gullivers.trave_tt0031397	tt0031397	Gulliver	264.10
happy.feet_tt0366548	tt0366548	Gloria	554.18
happy.feet_tt0366548	tt0366548	Elder_1	298.76
happy.feet_tt0366548	tt0366548	Norma_Jean	470.93
happy.feet_tt0366548	tt0366548	Raul	627.67
happy.feet_tt0366548	tt0366548	Memphis	416.50
happy.feet_tt0366548	tt0366548	Rinaldo	125.83
happy.feet_tt0366548	tt0366548	Leopard_Seal	42.25
happy.feet_tt0366548	tt0366548	Mumble	1219.39
happy.feet_tt0366548	tt0366548	Mumble_(Baby)	428.01
happy.feet_tt0366548	tt0366548	Gloria_(Baby)	156.70
happy.feet_tt0366548	tt0366548	Lombardo	126.33
happy.feet_tt0366548	tt0366548	Seymour_(Baby)	51.89
happy.feet_tt0366548	tt0366548	Lovelace	106.52
happy.feet_tt0366548	tt0366548	Ramon	311.90
happy.feet_tt0366548	tt0366548	Vinnie	37.50
